author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Этажи Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/293155171/;Москва и МО;sale;flat;2;3;1;37.0;3099000;;;;;
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054254/;Москва и МО;sale;flat;2;5;1;29.1;3070000;Ленинский;проспект 9-й Пятилетки;2к1;;
ID 108654210;homeowner;https://ulyanovsk.cian.ru/sale/flat/293687126/;Москва и МО;sale;flat;23;24;1;40.2;3080000;Ленинский;Ипподромная ;4А;;Ипподромная
ПЗСП;developer;https://perm.cian.ru/sale/flat/296202267/;Москва и МО;sale;flat;1;9;1;31.01;3121200;Орджоникидзевский;мкр. Домостроительный;;;по ул. Белозерская, 26
ТехЗаказСтрой;developer;https://kursk.cian.ru/sale/flat/296360782/;Москва и МО;sale;flat;1;10;1;36.8;3128000;Сеймский; Энгельса;158;;Солянка парк
Сталстройинвест;developer;https://volgograd.cian.ru/sale/flat/302276592/;Москва и МО;sale;flat;1;3;1;42.3;3100000;Победа ЖК; Северная;7;;Победа парк
Железно Эксперт;real_estate_agent;https://perm.cian.ru/sale/flat/306350013/;Москва и МО;sale;flat;3;10;1;34.3;3190000;Кировский;Сокольская ;10;;
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054503/;Москва и МО;sale;flat;2;5;1;32.4;3200000;Калининский;Эгерский бульвар;12;;
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/306935649/;Москва и МО;sale;flat;2;9;1;34.7;3250000;Ленинский; Плеханова;16;;
Курский Край;real_estate_agent;https://kursk.cian.ru/sale/flat/307898168/;Москва и МО;sale;flat;8;10;1;47.0;3290000;Железнодорожный; 1-я Агрегатная;38Б;;
Строим Вместе;developer;https://perm.cian.ru/sale/flat/296637750/;Москва и МО;sale;flat;4;8;1;31.47;3288615;с. Лобаново; Культуры;5А;;Лотос
КСК;representative_developer;https://smolensk.cian.ru/sale/flat/300275491/;Москва и МО;sale;flat;4;5;1;42.4;3268000;;;;;Александровский
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054147/;Москва и МО;sale;flat;5;5;1;31.9;3300000;Ленинский; Чапаева;12;;
АСП;representative_developer;https://chelyabinsk.cian.ru/sale/flat/297395032/;Москва и МО;sale;flat;1;10;1;33.6;3315312;Озерск;Цветочная ;6;;Шоколад
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/298569184/;Москва и МО;sale;flat;7;9;1;29.3;3335000;Яблоновский пгт; Тургеневское Шоссе;1Гк1;;Европейский
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/298876878/;Москва и МО;sale;flat;1;4;1;28.4;3390000;Ессентуки;Октябрьская ;455;;
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054697/;Москва и МО;sale;flat;10;11;1;43.3;3990000;Ленинский; Композитора Васильева;9к1;;Сугутка
ИМСА;developer;https://novgorod.cian.ru/sale/flat/295329729/;Москва и МО;sale;flat;4;4;1;45.61;3990000;Великий Новгород; Арциховского;11к1;;Юрьевский посад
ССТ;developer;https://hmao.cian.ru/sale/flat/293312526/;Москва и МО;sale;flat;5;16;1;36.84;3990000;;;;;Авторский дом Себур
ЛСР. Недвижимость;developer;https://ekb.cian.ru/sale/flat/300455086/;Москва и МО;sale;flat;5;8;1;33.5;4018995;;;;;Мичуринский
Владимир Хобот;realtor;https://maykop.cian.ru/sale/flat/304179527/;Москва и МО;sale;flat;3;5;1;40.0;4000000;Яблоновский пгт;Космическая ;88к3;;
Цветной бульвар;developer;https://bryansk.cian.ru/sale/flat/296119127/;Москва и МО;sale;flat;12;17;1;46.46;4042020;;;;;Цветной бульвар
Олимп;developer;https://ivanovo.cian.ru/sale/flat/303854950/;Москва и МО;sale;flat;1;14;1;37.1;4043900;Ленинский;;;;Олимпийский ЖК
НИКС;developer;https://ekb.cian.ru/sale/flat/297263116/;Москва и МО;sale;flat;24;25;1;26.12;4015240;; Академика Ландау;;Чкаловская;Притяжение
АЗБУКА НЕДВИЖИМОСТИ;real_estate_agent;https://ekb.cian.ru/sale/flat/300244277/;Москва и МО;sale;flat;2;16;1;38.6;4075000;Октябрьский; Яскина;10;Геологическая;
Стэл-инвест;developer;https://voronezh.cian.ru/sale/flat/295328730/;Москва и МО;sale;flat;16;16;1;40.5;4090500;Коминтерновский;;;;Композитор ЖК
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302052674/;Москва и МО;sale;flat;4;9;1;38.0;4100000;Ленинский;проспект Геннадия Айги;20;;по ул. Богдана Хмельницкого
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302053565/;Москва и МО;sale;flat;3;10;1;35.0;4100000;Ленинский;проспект Геннадия Айги;10;;мкр. Садовый (СУОР)
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054458/;Москва и МО;sale;flat;6;10;1;34.1;4150000;Ленинский; Короленко;22к1;;
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/293716599/;Москва и МО;sale;flat;3;17;1;43.8;4175750;Октябрьский;Серпуховская ;с1;;BALANCE
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054594/;Москва и МО;sale;flat;1;6;1;47.5;4200000;Московский; Академика Королева;5;;
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054451/;Москва и МО;sale;flat;9;16;1;37.76;4200000;Чебоксары; Писателя Лаврентия Таллерова;22;;мкр. Солнечный
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054125/;Москва и МО;sale;flat;1;5;1;45.1;4200000;Ленинский; Фридриха Энгельса;44;;
Этажи Чита;real_estate_agent;https://chita.cian.ru/sale/flat/298118037/;Москва и МО;sale;flat;5;5;1;29.0;4200000;Ингодинский; Лазо;28;;
Илья Гоголь;realtor;https://bryansk.cian.ru/sale/flat/308354649/;Москва и МО;sale;flat;12;14;1;64.0;4200000;Бежицкий;проезд Федюнинского;2К1;;
Внешстрой;developer;https://tula.cian.ru/sale/flat/297445925/;Москва и МО;sale;flat;9;9;1;37.46;4232980;;;;;АВИОН
ID 55926498;homeowner;https://tyumen.cian.ru/sale/flat/308398189/;Москва и МО;sale;flat;1;5;1;30.0;4200000;мкр. Городская администрация;Ялуторовская ;14;;
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/303219811/;Москва и МО;sale;flat;1;11;1;28.57;4272272;;;;;Аквилон ROSA
ПИК;developer;https://yaroslavl.cian.ru/sale/flat/303892360/;Москва и МО;sale;flat;8;17;1;32.9;4292265;Фрунзенский;;6Б;;Волга Парк ЖК
Юлия Чураева;realtor;https://orenburg.cian.ru/sale/flat/308826688/;Москва и МО;sale;flat;10;10;1;41.9;4270000;Центральный; Черепановых;5;;
Этажи Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/294382569/;Москва и МО;sale;flat;1;12;1;35.9;4300000;Фрунзенский;Московский проспект;135;;
Самолет Плюс Обнинск;real_estate_agent;https://kaluga.cian.ru/sale/flat/303058104/;Москва и МО;sale;flat;5;9;1;36.0;4300000;Обнинск; Гагарина;21;;
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/301531589/;Москва и МО;sale;flat;4;10;1;31.98;4318000;;;;;Ритм
Балтийская Строительная Компания;developer;https://yaroslavl.cian.ru/sale/flat/300136978/;Москва и МО;sale;flat;8;8;1;39.6;4327200;;;;;Малиновский квартал
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/302525982/;Москва и МО;sale;flat;6;15;1;28.3;4390000;Калининский; Андрея Кореневского;3к2;;Микрорайон Домашний
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/291023461/;Москва и МО;sale;flat;5;5;1;36.5;4400000;Ессентуки;Вокзальная ;23А;;
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/306652351/;Москва и МО;sale;flat;7;7;1;35.4;4500000;Ессентуки; Кленовая Роща;6;;Кленовая роща
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/308760952/;Москва и МО;sale;flat;5;5;1;52.0;4500000;Ессентукская ст-ца; Высокая;15/1к5;;
СВОИ ЛЮДИ;real_estate_agent;https://ryazan.cian.ru/sale/flat/291708569/;Москва и МО;sale;flat;3;16;1;40.0;4520000;Октябрьский;;9;;Олимпийский
ID 61656906;unknown;https://tyumen.cian.ru/sale/flat/308241641/;Москва и МО;sale;flat;14;16;1;49.8;4500000;Калининский; Новоселов;113;;Москва
Мариана Ефимова;realtor;https://cheboksary.cian.ru/sale/flat/307066805/;Москва и МО;sale;flat;14;14;1;42.0;4500000;Новочебоксарск;бульвар Речной;5;;Отличный
Этажи Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/293279915/;Москва и МО;sale;flat;5;10;1;40.0;4500000;пос. Красный Бор; Мирная;15;;
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/301125855/;Москва и МО;sale;flat;2;7;1;37.1;4520000;;;;;Звезды
Оникс;developer;https://perm.cian.ru/sale/flat/299857681/;Москва и МО;sale;flat;2;26;1;33.3;4529000;Индустриальный;шоссе Космонавтов;309А;;Мир
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/295664011/;Москва и МО;sale;flat;5;16;1;29.74;4510000;Калининский;Интернациональная ;199к10;;Юнион
Стройэкс;developer;https://vladimir.cian.ru/sale/flat/294868769/;Москва и МО;sale;flat;3;8;1;50.2;4518000;Ковров; Горького;1;;по ул. Горького
Луч;developer;https://yaroslavl.cian.ru/sale/flat/294894669/;Москва и МО;sale;flat;1;4;1;38.2;4545800;Заволжский;пос. Шевелюха;;;Ботаника
СВОИ ЛЮДИ;real_estate_agent;https://ryazan.cian.ru/sale/flat/291603953/;Москва и МО;sale;flat;25;26;1;43.0;4590000;Октябрьский;;4;;Северный
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/302526022/;Москва и МО;sale;flat;9;15;1;31.0;4590000;Калининский; Андрея Кореневского;3к2;;Микрорайон Домашний
Луч;developer;https://yaroslavl.cian.ru/sale/flat/302954559/;Москва и МО;sale;flat;1;4;1;38.2;4564900;Заволжский; Шевелюха;124А;;Ботаника
Этажи Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/290304711/;Москва и МО;sale;flat;3;4;1;30.0;4600000;Ленинский; Чкалова;5;;
ДСК-1;developer;https://hmao.cian.ru/sale/flat/298794906/;Москва и МО;sale;flat;2;16;1;31.17;4600000;;;;;Прибрежный парк
АдресЪ;real_estate_agent;https://kaluga.cian.ru/sale/flat/303708327/;Москва и МО;sale;flat;11;17;1;42.3;4650000;Обнинск; Поленова;4;;Заовражье
Зардон-строй;developer;https://perm.cian.ru/sale/flat/296252545/;Москва и МО;sale;flat;2;24;1;38.93;4662000;Свердловский; Гусарова;5А;;Свои люди
Анна Федотова;realtor;https://barnaul.cian.ru/sale/flat/307008273/;Москва и МО;sale;flat;16;19;1;37.2;4650000;Индустриальный; Солнечная Поляна;94к1;;Nord
Самолет Плюс Пермь;real_estate_agent;https://perm.cian.ru/sale/flat/300910157/;Москва и МО;sale;flat;7;16;1;36.2;4700000;Свердловский; Куйбышева;109Б;;Меланж
Навигатор. Девелопмент;developer;https://tyumen.cian.ru/sale/flat/301779721/;Москва и МО;sale;flat;1;4;1;32.29;4745300;Калининский; Александра Звягина;6;;Зеленые аллеи
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/300466712/;Москва и МО;sale;flat;6;16;1;32.58;4740634;;;;;Аквилон АКВАРТАЛ
ПИК;developer;https://yaroslavl.cian.ru/sale/flat/296848427/;Москва и МО;sale;flat;17;17;1;35.3;4713820;Фрунзенский;;6Б;;Волга Парк ЖК
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/293859170/;Москва и МО;sale;flat;3;3;1;37.9;4800000;Ессентуки;Предгорная ;18;;
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/302525505/;Москва и МО;sale;flat;2;15;1;33.06;4890000;Калининский; Андрея Кореневского;5к1;;Микрорайон Домашний
ТИС;developer;https://tyumen.cian.ru/sale/flat/293804334/;Москва и МО;sale;flat;8;9;1;36.68;4850000;мкр. Зарека; 2-я Луговая;24к2;;OK Salut
Дирекция капитального строительства;developer;https://yaroslavl.cian.ru/sale/flat/303339033/;Москва и МО;sale;flat;5;15;1;40.6;5440400;Фрунзенский; Старая Костромская;4;;Премьер
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/297418415/;Москва и МО;sale;flat;2;11;1;33.68;5432651;Ломоносовский; Урицкого;;;River Park-2
ПИК;developer;https://tyumen.cian.ru/sale/flat/298984545/;Москва и МО;sale;flat;2;15;1;39.8;5426252;мкр. Дом Обороны;Полевая ;117к4;;Озёрный парк
Центр Новостроек;representative_developer;https://voronezh.cian.ru/sale/flat/297758312/;Москва и МО;sale;flat;15;15;1;41.5;5402863;Железнодорожный;Ключи мкр;;;Ключи-клаб ЖК
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/305880030/;Москва и МО;sale;flat;5;9;1;32.8;5450000;Ессентуки;Никольская ;21к6;;Радужный
Самолет Плюс Обнинск;real_estate_agent;https://kaluga.cian.ru/sale/flat/304867865/;Москва и МО;sale;flat;8;11;1;41.9;5499000;Обнинск; Усачева;21;;Зеленый остров
ТИС;developer;https://tyumen.cian.ru/sale/flat/285844067/;Москва и МО;sale;flat;16;24;1;38.1;5490000;мкр. ДОК; Краснооктябрьская;12;;DOK
Жилкапинвест;developer;https://vladivostok.cian.ru/sale/flat/293661921/;Москва и МО;sale;flat;2;24;1;37.72;5480716;Первореченский; Тухачевского;;;ТАММ
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/306358056/;Москва и МО;sale;flat;4;5;1;33.4;5550000;Ессентуки;Просторная ;15к2;;Северный-2
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054026/;Москва и МО;sale;flat;8;10;1;36.2;5500000;Ленинский; Богдана Хмельницкого;53/28;;Новая Богданка
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054020/;Москва и МО;sale;flat;11;13;1;44.7;5500000;Калининский;Цивильская ;7;;
АЗГИ;representative_developer;https://irkutsk.cian.ru/sale/flat/298600235/;Москва и МО;sale;flat;12;16;1;35.85;5558220;;;;;АвиатоR
Олимп;developer;https://ivanovo.cian.ru/sale/flat/303854788/;Москва и МО;sale;flat;10;14;1;41.1;5500000;Ленинский;;;;Олимпийский ЖК
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/303800437/;Москва и МО;sale;flat;2;5;1;36.6;5600000;Ессентуки;Первомайская ;83;;
Дом 58;real_estate_agent;https://penza.cian.ru/sale/flat/294073605/;Москва и МО;sale;flat;4;7;1;45.86;5600000;Ленинский; Ворошилова;с14;;
Сити Ярославль;developer;https://yaroslavl.cian.ru/sale/flat/284234049/;Москва и МО;sale;flat;23;24;1;51.6;5632000;Красноперекопский;Московский проспект;78;;Ярославль Сити
Сити Ярославль;developer;https://yaroslavl.cian.ru/sale/flat/284234160/;Москва и МО;sale;flat;17;24;1;51.1;5621000;Красноперекопский;Силикатное шоссе;17;;Ярославль Сити
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/300025531/;Москва и МО;sale;flat;3;5;1;33.4;5650000;Ессентуки;Просторная ;15к2;;Северный-2
Жилкапинвест;developer;https://vladivostok.cian.ru/sale/flat/291871971/;Москва и МО;sale;flat;1;17;1;34.88;5720320;Первомайский;;;;Клуб 25 ЖК
ТИС;developer;https://tyumen.cian.ru/sale/flat/293804332/;Москва и МО;sale;flat;7;9;1;46.4;5735000;мкр. Зарека; 2-я Луговая;24к1;;OK Salut
Домарт;developer;https://kaliningrad.cian.ru/sale/flat/298004784/;Москва и МО;sale;flat;4;10;1;42.5;5737500;Ленинградский;Старокаменная ;3А;;Домарт
ДСК-1;developer;https://hmao.cian.ru/sale/flat/298794999/;Москва и МО;sale;flat;3;16;1;44.22;5750000;;;;;Прибрежный парк
ДСК-1;developer;https://surgut.cian.ru/sale/flat/301230677/;Москва и МО;sale;flat;1;16;1;38.24;5800000;;;;;Крылов
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/281605419/;Москва и МО;sale;flat;2;18;1;45.86;5828810;Ленинский;Памятник Победы мкр;;;Ньютон ЖК
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/307410703/;Москва и МО;sale;flat;3;8;1;50.3;5900000;Ессентукская ст-ца; Эскадронная;48;;
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/306689680/;Москва и МО;sale;flat;2;7;1;41.6;5900000;Ессентуки; Кленовая Роща;14;;Кленовая роща
ГК НИКС;developer;https://chelyabinsk.cian.ru/sale/flat/297259591/;Москва и МО;sale;flat;7;17;1;38.36;5984160;Калининский;;;;Никс Сити ЖК
Буран;developer;https://astrahan.cian.ru/sale/flat/286429461/;Москва и МО;sale;flat;5;21;1;41.14;5900000;Советский; Трофимова;5;;Клубный квартал Лотос Парк
ТИС;developer;https://tyumen.cian.ru/sale/flat/285844290/;Москва и МО;sale;flat;21;24;1;42.52;5940000;мкр. ДОК; Краснооктябрьская;12;;DOK
ДСК-1;developer;https://hmao.cian.ru/sale/flat/298794949/;Москва и МО;sale;flat;6;16;1;44.65;5900000;;;;;Прибрежный парк
ID 54207219;homeowner;https://krym.cian.ru/sale/flat/307701695/;Москва и МО;sale;flat;1;9;1;34.0;5900000;Киевский; Бела Куна;25;;
Городской пруд;developer;https://ekb.cian.ru/sale/flat/303331042/;Москва и МО;sale;flat;10;27;1;42.2;6034600;Орджоникидзевский;проспект Космонавтов;;;9 Космонавтов
ПИК;developer;https://tyumen.cian.ru/sale/flat/298984542/;Москва и МО;sale;flat;2;24;1;47.3;6123268;мкр. Дом Обороны;Полевая ;117к4;;Озёрный парк
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302054500/;Москва и МО;sale;flat;3;23;1;54.3;6200000;Калининский;площадь Речников;7к1;;Альбатрос
ТИС;developer;https://tyumen.cian.ru/sale/flat/300856080/;Москва и МО;sale;flat;17;25;1;36.06;6217000;Центральный; Тимофея Кармацкого;17;;Этика
Красноярское агентство новостроек;representative_developer;https://krasnoyarsk.cian.ru/sale/flat/276409816/;Москва и МО;sale;flat;1;20;1;48.02;6242600;Свердловский; Александра Матросова;30а;;Сказочный
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/301920440/;Москва и МО;sale;flat;3;16;1;36.12;6240363;Ломоносовский;проспект Обводный Канал;;;Аквилон CITY Towers
СМК Девелопмент;developer;https://mahachkala.cian.ru/sale/flat/299914439/;Москва и МО;sale;flat;2;8;1;39.43;6309000;;;;;Шафран
ТИС;developer;https://tyumen.cian.ru/sale/flat/285843988/;Москва и МО;sale;flat;23;24;1;43.52;6342000;мкр. ДОК; Краснооктябрьская;12;;DOK
ДСК-1;developer;https://surgut.cian.ru/sale/flat/282768145/;Москва и МО;sale;flat;9;17;1;37.84;6300000;мкр. 20А; 30 лет Победы;40;;За ручьём
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/296195237/;Москва и МО;sale;flat;3;15;1;42.11;6316500;Первомайский; Богданова;34;;Zenlife
Альфа;developer;https://habarovsk.cian.ru/sale/flat/298143607/;Москва и МО;sale;flat;4;25;1;52.14;6360000;Краснофлотский;;;;Аккорд ЖК
ДСК-1;developer;https://surgut.cian.ru/sale/flat/298645152/;Москва и МО;sale;flat;16;16;1;41.91;6450000;;;;;Крылов
ТИС;developer;https://tyumen.cian.ru/sale/flat/300856267/;Москва и МО;sale;flat;13;25;1;38.62;6438000;Центральный; Тимофея Кармацкого;17;;Этика
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/281346441/;Москва и МО;sale;flat;29;31;1;38.34;6440000;Ленинский; Тимофея Чаркова;93;;Микрорайон Звездный
4D;developer;https://tyumen.cian.ru/sale/flat/299230768/;Москва и МО;sale;flat;10;20;1;46.93;6490000;Калининский; Николая Глебова;10;;Гранд Квартал
Группа Компаний Дом;representative_developer;https://krym.cian.ru/sale/flat/295986219/;Москва и МО;sale;flat;1;14;1;36.29;6532200;;;;;Море
ТУС;developer;https://cheboksary.cian.ru/sale/flat/298841482/;Москва и МО;sale;flat;2;12;1;43.4;6510000;Московский; Академика РАН Х.М. Миначева;поз8;;мкр. Университетский-2
Гарант Плюс Недвижимость;real_estate_agent;https://lipetsk.cian.ru/sale/flat/300109081/;Москва и МО;sale;flat;5;14;1;35.0;6590000;Советский; Валентина Скороходова;23;;Солнечный
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/306652355/;Москва и МО;sale;flat;4;5;1;31.8;6600000;Ессентуки; Орджоникидзе;88к3;;
Green City;real_estate_agent;https://krym.cian.ru/sale/flat/307648964/;Москва и МО;sale;flat;11;16;1;40.0;6600000;Киевский;проспект Александра Суворова;99;;
КПД-1;developer;https://kursk.cian.ru/sale/flat/295762561/;Москва и МО;sale;flat;7;21;1;40.3;6649500;Центральный; Ивана Петровича Павлуновского;;;Новая Высота
Гринвич;developer;https://ekb.cian.ru/sale/flat/295359710/;Москва и МО;sale;flat;1;25;1;42.16;6617012;Кировский;;;Уральская;Теплые Кварталы ЖК
Гарант Плюс Недвижимость;real_estate_agent;https://lipetsk.cian.ru/sale/flat/299847037/;Москва и МО;sale;flat;17;25;1;45.3;6690000;мкр. 6-й; Ф.С. Игнатьева;33к1;;Атмосфера
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/298782019/;Москва и МО;sale;flat;4;19;1;47.84;6697600;Обнинск;Белкинская ;36;;Пушкин
ДСК-1;developer;https://surgut.cian.ru/sale/flat/301230857/;Москва и МО;sale;flat;8;16;1;45.89;6750000;;;;;Крылов
ID 46285934;unknown;https://blagoveschensk.cian.ru/sale/flat/296709081/;Москва и МО;sale;flat;9;9;1;45.0;8325000;Благовещенск;Высокая ;143;;
Юлия Пушкарева;realtor;https://kaliningrad.cian.ru/sale/flat/306543440/;Москва и МО;sale;flat;3;8;1;35.0;8300000;Светлогорск;Калининградский проспект;71А;;
ИЛИОН;real_estate_agent;https://krym.cian.ru/sale/flat/288661219/;Москва и МО;sale;flat;2;9;1;40.0;8500000;;;;;
РусСтройГруп;developer;https://kaluga.cian.ru/sale/flat/279872412/;Москва и МО;sale;flat;2;5;1;63.67;8533500;Обнинск;Белкинская ;12;;Belkin
Стройинвест;developer;https://yaroslavl.cian.ru/sale/flat/282506041/;Москва и МО;sale;flat;2;8;1;60.95;8837750;Кировский;Которосльная набережная;57;;Ривьера парк
Трансюжстрой;developer;https://belgorod.cian.ru/sale/flat/298336330/;Москва и МО;sale;flat;9;9;1;83.3;9100000;мкр. Центральный Парк; Попова;37;;Центр Парк
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/275012394/;Москва и МО;sale;flat;4;11;1;63.1;9250000;Ессентуки;Октябрьская ;337/1;;
Дмитрий Чубыкин;realtor;https://novosibirsk.cian.ru/sale/flat/305451406/;Москва и МО;sale;flat;5;7;1;40.0;9300000;Октябрьский; Владимира Заровного;8;Речной вокзал;мкр. Европейский Берег
Авалон;real_estate_agent;https://stavropol.cian.ru/sale/flat/296098868/;Москва и МО;sale;flat;1;6;1;57.5;9700000;;;;;
Progress;developer;https://ekb.cian.ru/sale/flat/296204911/;Москва и МО;sale;flat;11;24;1;42.25;9924200;; Академика Ландау;3;Чкаловская;Amundsen
Акцент;developer;https://voronezh.cian.ru/sale/flat/296565674/;Москва и МО;sale;flat;2;9;1;46.15;10383750;Центральный;Кольцовская ;15;;К15
РиэлтСтройком;representative_developer;https://chelyabinsk.cian.ru/sale/flat/290016950/;Москва и МО;sale;flat;14;23;1;81.77;10793640;Центральный;;;;Пятый Элемент ЖК
К8 Комплексный девелопмент;developer;https://kaliningrad.cian.ru/sale/flat/300549870/;Москва и МО;sale;flat;1;5;1;29.6;13053315;Светлогорск; Верещагина;8;;Гостиничный комплекс Русь-2
Брусника;developer;https://surgut.cian.ru/sale/flat/303037930/;Москва и МО;sale;flat;3;17;1;63.02;13170000;мкр. 32-й;Пролетарский проспект;с9;;Гудзон
Кортекс;developer;https://perm.cian.ru/sale/flat/279657428/;Москва и МО;sale;flat;7;11;1;52.1;14400000;Ленинский;Пермская ;33;;МФК Москва
Этажи Чита;real_estate_agent;https://chita.cian.ru/sale/flat/306287043/;Москва и МО;sale;flat;2;5;1;68.0;15000000;Центральный; Матвеева;10;;ул. Матвеева, 10
Дом-Строй;developer;https://novosibirsk.cian.ru/sale/flat/299851141/;Москва и МО;sale;flat;4;25;1;54.03;16000000;Октябрьский; Кирова;50;Октябрьская;Richmond Residence
ПМД;developer;https://perm.cian.ru/sale/flat/281826489/;Москва и МО;sale;flat;2;6;1;99.8;22709000;Ленинский;Петропавловская ;52;;Grand House
К8 Комплексный девелопмент;developer;https://kaliningrad.cian.ru/sale/flat/291568091/;Москва и МО;sale;flat;7;7;1;25.2;22824687;;;;;Мультифункциональный комплекс с апартаментами Princesse Royal
Эксперт;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/307208717/;Москва и МО;sale;flat;5;5;1;17.2;530000;пос. Переборы; Шлюзовая;14;;
ЭТАЖИ ЗЕЛЕНОДОЛЬСК;real_estate_agent;https://kazan.cian.ru/sale/flat/308798503/;Москва и МО;sale;flat;2;5;1;18.0;820000;Зеленодольск; Татарстан;21;;
Луиза Гагарина;realtor;https://tula.cian.ru/sale/flat/253535680/;Москва и МО;sale;flat;4;4;1;30.0;870000;;;;;
ГРАНИТ;real_estate_agent;https://novgorod.cian.ru/sale/flat/300265376/;Москва и МО;sale;flat;1;2;1;31.7;870000;пос. Большая Вишера; Первомайская;13А;;
Этажи Кострома;real_estate_agent;https://kostroma.cian.ru/sale/flat/308604866/;Москва и МО;sale;flat;2;5;1;18.8;900000;Кострома; Голубкова;10;;
МИЭЛЬ Офис в Нижнем Тагиле;real_estate_agent;https://ekb.cian.ru/sale/flat/308491349/;Москва и МО;sale;flat;2;5;1;20.1;1000000;Дзержинский; Юности;3К2;;
ИМПЕРИЯ НЕДВИЖИМОСТИ;real_estate_agent;https://smolensk.cian.ru/sale/flat/305459855/;Москва и МО;sale;flat;2;5;1;21.2;1000000;Заднепровский;Минская ;17;;
KELF;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/304241814/;Москва и МО;sale;flat;9;9;1;31.0;1061000;Назарово;Советская ;12;;
Этажи Кострома;real_estate_agent;https://kostroma.cian.ru/sale/flat/308598597/;Москва и МО;sale;flat;4;5;1;31.8;1145000;Волгореченск;Набережная ;48А;;
ID 49491191;realtor;https://vladimir.cian.ru/sale/flat/308827044/;Москва и МО;sale;flat;5;5;1;17.8;1100000;Муром; Куйбышева;26А;;
ЭТАЖИ Ульяновск;real_estate_agent;https://ulyanovsk.cian.ru/sale/flat/269956779/;Москва и МО;sale;flat;2;2;1;28.2;1160000;пос. Плодовый; Береговая;6;;
ID 108506643;homeowner;https://saratov.cian.ru/sale/flat/305879710/;Москва и МО;sale;flat;2;2;1;50.3;1200000;Ртищево; Образцова;2Б;;
ДИСКАВЕРИ-Пено;developer;https://tver.cian.ru/sale/flat/284017485/;Москва и МО;sale;flat;4;5;1;31.2;1248000;;;;;мкр. Южный, дом 7
Этажи Кострома;real_estate_agent;https://kostroma.cian.ru/sale/flat/308946720/;Москва и МО;sale;flat;2;3;1;31.4;1250000;пос. Дружба; Дорожная;11Б;;
