author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
VESTA-RIELT;real_estate_agent;https://kaluga.cian.ru/sale/flat/304297056/;Москва и МО;sale;flat;5;5;2;48.3;3400000;Боровск;Фабричный переулок;2;;
Нововятск Недвижимость;real_estate_agent;https://kirov.cian.ru/sale/flat/302594129/;Москва и МО;sale;flat;1;5;2;45.7;3400000;Октябрьский; Лепсе;45;;
Нововятск Недвижимость;real_estate_agent;https://kirov.cian.ru/sale/flat/302238686/;Москва и МО;sale;flat;2;5;2;45.0;3400000;Ленинский; Карла Маркса;165;;
Нововятск Недвижимость;real_estate_agent;https://kirov.cian.ru/sale/flat/302560620/;Москва и МО;sale;flat;2;5;2;45.0;3900000;Октябрьский; Дерендяева;7;;
Нововятск Недвижимость;real_estate_agent;https://kirov.cian.ru/sale/flat/308742401/;Москва и МО;sale;flat;4;5;2;65.5;8300000;Ленинский; Карла Либкнехта;93;;
МАРМАКС;developer;https://ryazan.cian.ru/sale/flat/286488698/;Москва и МО;sale;flat;9;16;2;68.5;10069500;Советский;Гражданская ;19;;Парковый квартал Голландия
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://krym.cian.ru/sale/flat/302137714/;Москва и МО;sale;flat;3;9;2;92.39;23097500;Ялта; Халтурина;36А;;Миндаль
Арси Групп;developer;https://mahachkala.cian.ru/sale/flat/300982904/;Москва и МО;sale;flat;13;13;2;53.0;2623500;Каспийск; Кавказская;29;;Family
Железно Эксперт;real_estate_agent;https://kirov.cian.ru/sale/flat/308211763/;Москва и МО;sale;flat;1;5;2;39.5;2860000;Октябрьский; Кольцова;4а;;
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300642516/;Москва и МО;sale;flat;7;18;2;51.99;3431340;Дзержинский; Строителей;16к3;;
РИСАН;developer;https://penza.cian.ru/sale/flat/291733098/;Москва и МО;sale;flat;1;17;2;43.2;3628800;Октябрьский; Минская;25;;Соседи
ID 111994037;homeowner;https://krasnodar.cian.ru/sale/flat/305913349/;Москва и МО;sale;flat;4;5;2;44.6;3670000;пос. Березовый; Археолога Анфимова;26;;
КРД Дом;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308911083/;Москва и МО;sale;flat;14;16;2;67.0;8750000;Прикубанский; Имени Героя Ростовского;8;;Ракурс
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307399357/;Москва и МО;sale;flat;3;5;2;48.4;9000000;Алушта; Ялтинская;10;;
Железно Эксперт;real_estate_agent;https://kirov.cian.ru/sale/flat/304971393/;Москва и МО;sale;flat;5;5;2;84.9;9100000;Первомайский;Орловская ;52;;
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/301975182/;Москва и МО;sale;flat;6;19;2;62.2;9500000;Красносельский; Коммунаров;188к3;Ленинский проспект;Дудергофская линия 3
Ваш Гарант офис Курортный;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307900244/;Москва и МО;sale;flat;2;2;2;40.0;10500000;Нижнеимеретинская Бухта мкр; Цимлянская;41;;
do A.S.A.P.;real_estate_agent;https://balashikha.cian.ru/sale/flat/302082444/;Москва и МО;sale;flat;2;27;2;52.0;11000000;; Некрасова;11Б;Кучино;Новое Измайлово-2
CENTURY 21 Перспектива;real_estate_agent;https://kotelniki.cian.ru/sale/flat/308356729/;Москва и МО;sale;flat;13;24;2;60.0;12700000;; Строителей;5;Котельники;Мкрн. Белая дача
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/297629001/;Москва и МО;sale;flat;5;8;2;53.0;12700000;Центральный; Голенева;17/4;;
Флиппинг со вкусом;real_estate_agent;https://novosibirsk.cian.ru/sale/flat/306800136/;Москва и МО;sale;flat;4;29;2;51.81;12750000;Октябрьский;Военная ;51;Октябрьская;Тихомиров
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307887015/;Москва и МО;sale;flat;16;25;2;47.0;12890000;Покровское-Стрешнево;Волоколамское шоссе;81/2с3;Трикотажная;Апартаментный комплекс Level Стрешнево
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/289741982/;Москва и МО;sale;flat;1;6;2;65.27;12858190;мкр. Южный;проспект Ленина;50;;5 Авеню
Сергей Черных;realtor;https://www.cian.ru/sale/flat/306445585/;Москва и МО;sale;flat;4;12;2;40.0;14600000;Очаково-Матвеевское;Очаковское шоссе;4К2;Аминьевская;
Юлия Токарь;realtor;https://krym.cian.ru/sale/flat/308116435/;Москва и МО;sale;flat;4;9;2;50.3;14587000;Ялта; Дражинского;45А;;Sky Plaza 3.0
NEXT;real_estate_agent;https://spb.cian.ru/sale/flat/308572985/;Москва и МО;sale;flat;13;14;2;51.12;15150000;Приморский;Вазаский переулок;3;Черная речка;ЦДС Черная речка
Владислав Карпов;realtor;https://www.cian.ru/sale/flat/306387862/;Москва и МО;sale;flat;2;9;2;45.0;15200000;Очаково-Матвеевское;Веерная ;3К5;Матвеевская;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303245902/;Москва и МО;sale;flat;1;12;2;47.95;17214050;Центральный;Пластунская ;104Бк1;;Южный Парк
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/301730910/;Москва и МО;sale;flat;7;10;2;80.5;17307500;Лазаревский;;;;Мармелад
ID 91324704;unknown;https://spb.cian.ru/sale/flat/273935134/;Москва и МО;sale;flat;9;12;2;65.0;18350000;Выборгский;Манчестерская ;;Озерки;Svetlana Park
Владимир  Иванов;realtor;https://www.cian.ru/sale/flat/307501709/;Москва и МО;sale;flat;12;12;2;43.9;18999000;Беговой;Ленинградский проспект;33А;Динамо;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308501277/;Москва и МО;sale;flat;12;25;2;61.0;23000000;Щукино; Берзарина;30Б;Бульвар Генерала Карбышева;Октябрьское поле
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302688723/;Москва и МО;sale;flat;2;8;2;45.01;23855300;Хостинский;;;;Marine Garden Sochi
Дача Штейнгольца;real_estate_agent;https://krym.cian.ru/sale/flat/290163066/;Москва и МО;sale;flat;1;9;2;66.0;25500000;Алушта; Парковая;5;;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308464614/;Москва и МО;sale;flat;14;27;2;42.0;26900000;Алексеевский;Староалексеевская ;5А;Алексеевская;Лайм
Солнечный Берег;real_estate_agent;https://sochi.cian.ru/sale/flat/308136580/;Москва и МО;sale;flat;4;21;2;40.23;27000000;Центральный; Войкова;21;;Красная Площадь
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303477912/;Москва и МО;sale;flat;8;13;2;40.74;27500000;Даниловский;Автозаводская ;23с931к3;Технопарк;WOW
ID 103688961;homeowner;https://spb.cian.ru/sale/flat/306844828/;Москва и МО;sale;flat;9;14;2;67.0;27770000;Красногвардейский;Магнитогорская ;3к2;Новочеркасская;Magnifika Lifestyle
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302788703/;Москва и МО;sale;flat;2;9;2;54.55;32184500;Лазаревский;;;;Alean Resort Montvert
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/304428188/;Москва и МО;sale;flat;31;52;2;78.0;32900000;Раменки;проспект Генерала Дорохова;вл1к1;Аминьевская;Will Towers
Лариса Лелеко;realtor;https://omsk.cian.ru/sale/flat/308887684/;Москва и МО;sale;flat;4;5;2;48.0;4270000;мкр. Амурский; 24-я Северная;204А;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308163085/;Москва и МО;sale;flat;3;8;2;52.8;4298717;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/296318368/;Москва и МО;sale;flat;3;10;2;55.26;4350000;Дзержинский; Брагинская;18к3;;Возрождение
Железно Эксперт;real_estate_agent;https://ulyanovsk.cian.ru/sale/flat/306658510/;Москва и МО;sale;flat;8;9;2;52.4;4430000;Засвияжский;Промышленная ;84;;
Димона;real_estate_agent;https://orenburg.cian.ru/sale/flat/308350040/;Москва и МО;sale;flat;6;17;2;38.54;5050000;Дзержинский; Рокоссовского;29/1;;
Ирина Куликова;realtor;https://omsk.cian.ru/sale/flat/301085999/;Москва и МО;sale;flat;5;9;2;43.5;5100000;Центральный;Волочаевская ;15Е;;
Эксклюзив;real_estate_agent;https://sevastopol.cian.ru/sale/flat/305166964/;Москва и МО;sale;flat;1;5;2;43.0;5400000;Нахимовский; 1-я Бастионная;4;;
Эксклюзив;real_estate_agent;https://sevastopol.cian.ru/sale/flat/303198125/;Москва и МО;sale;flat;1;5;2;51.5;5450000;Нахимовский; Курчатова;14;;
РИСАН;developer;https://penza.cian.ru/sale/flat/291733470/;Москва и МО;sale;flat;2;16;2;56.9;5462400;Октябрьский;;;;Лэйк Таун ЖК
Сибирский Дом;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/304155542/;Москва и МО;sale;flat;3;17;2;56.3;5550000;Кировский; Кутузова;;;Мичурино (Культбытстрой)
Эксклюзив;real_estate_agent;https://sevastopol.cian.ru/sale/flat/304374015/;Москва и МО;sale;flat;1;1;2;44.2;5800000;Нахимовский; Ревякина;11;;
Атмосфера;developer;https://kemerovo.cian.ru/sale/flat/289867716/;Москва и МО;sale;flat;10;15;2;39.2;5919200;Ленинский;;;;Уютный Квартал ЖК
ТДСК;developer;https://kemerovo.cian.ru/sale/flat/303205818/;Москва и МО;sale;flat;10;10;2;60.07;6667770;Заводский;Южный мкр;;;Весна ЖК
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/307842232/;Москва и МО;sale;flat;2;5;2;71.3;6999000;Фрунзенский; Вишняки;7;;Галимов
РИСАН;developer;https://penza.cian.ru/sale/flat/278000571/;Москва и МО;sale;flat;2;16;2;59.3;7116000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Эксклюзив;real_estate_agent;https://sevastopol.cian.ru/sale/flat/303762045/;Москва и МО;sale;flat;4;5;2;46.4;7300000;Гагаринский; Павла Дыбенко;6;;
ID 122531229;homeowner;https://stavropol.cian.ru/sale/flat/308088999/;Москва и МО;sale;flat;5;5;2;61.1;7350000;Ессентуки;Никольская ;23к1;;
Бутик недвижимости;real_estate_agent;https://krym.cian.ru/sale/flat/287530256/;Москва и МО;sale;flat;2;8;2;47.4;7500000;Восход пгт; Авроры;77;;Комплекс апартаментов Аврора
ID 86273722;homeowner;https://sevastopol.cian.ru/sale/flat/308493438/;Москва и МО;sale;flat;11;12;2;52.4;7500000;Ленинский; Маршала Бирюзова;19;;
РИСАН;developer;https://penza.cian.ru/sale/flat/296801990/;Москва и МО;sale;flat;7;24;2;67.8;7661400;Первомайский;проезд 2-й Свердлова;4;;Модернист
Дом Профи;real_estate_agent;https://novosibirsk.cian.ru/sale/flat/304048050/;Москва и МО;sale;flat;4;5;2;63.5;8200000;Заельцовский; Согласия;18;Гагаринская;
РИСАН;developer;https://penza.cian.ru/sale/flat/296715607/;Москва и МО;sale;flat;6;15;2;44.9;8306500;Первомайский; Попова;с26;;HOLMS RESIDENCE
РИСАН;developer;https://penza.cian.ru/sale/flat/296802437/;Москва и МО;sale;flat;13;24;2;72.7;8651300;Первомайский;проезд 2-й Свердлова;4;;Модернист
Бутик недвижимости;real_estate_agent;https://krym.cian.ru/sale/flat/299334787/;Москва и МО;sale;flat;8;13;2;62.2;9000000;Ливадия пгт; Виноградная;101;;
Крым Море Град;developer;https://krym.cian.ru/sale/flat/299845413/;Москва и МО;sale;flat;2;5;2;64.22;9600000;с. Фрунзе; Мира;27А;;Сакский квартал
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/287212060/;Москва и МО;sale;flat;8;19;2;62.59;10208429;Обнинск;Белкинская ;36;;Пушкин
Флиппинг со вкусом;real_estate_agent;https://novosibirsk.cian.ru/sale/flat/296586993/;Москва и МО;sale;flat;17;25;2;60.0;12999000;Октябрьский;Ипподромская ;8;Октябрьская;
ВКБ-Новостройки;developer;https://krasnodar.cian.ru/sale/flat/297704752/;Москва и МО;sale;flat;16;16;2;47.47;5259676;Прикубанский; Имени Героя Советского Союза Якова Кобзаря;;;Квартал №6
ННДК;real_estate_agent;https://nn.cian.ru/sale/flat/294597363/;Москва и МО;sale;flat;17;17;2;70.5;13190000;Советский;;3;Горьковская;Бекетов Парк ЖК
Винсент Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/302572079/;Москва и МО;sale;flat;9;19;2;45.0;14500000;Хостинский; Ясногорская;16/6к2;;Сочи Парк
ЕкатеринодарИнвест-Строй;developer;https://krasnodar.cian.ru/sale/flat/294670861/;Москва и МО;sale;flat;3;17;2;58.7;14471898;;;;;Екатерининский парк
ССК;developer;https://krasnodar.cian.ru/sale/flat/302632030/;Москва и МО;sale;flat;4;23;2;62.03;18609000;мкр. Школьный; Школьная;1;;Сердце
SENATOR;developer;https://spb.cian.ru/sale/flat/300245919/;Москва и МО;sale;flat;5;12;2;46.0;18550000;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/296683016/;Москва и МО;sale;flat;7;11;2;60.2;21672000;Адмиралтейский;Московский проспект;73к4;Фрунзенская;Новомосковский
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://krasnodar.cian.ru/sale/flat/304111485/;Москва и МО;sale;flat;7;12;2;75.0;22000000;Сириус пгт; Акаций;34к9;;Фрукты
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/296941312/;Москва и МО;sale;flat;9;11;2;60.4;22348000;Адмиралтейский;Московский проспект;73к4;Фрунзенская;Новомосковский
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/302801256/;Москва и МО;sale;flat;6;8;2;110.2;23000000;Василеостровский;17-я Васильевского острова линия;14;Горный институт;
SPB Housing;real_estate_agent;https://spb.cian.ru/sale/flat/307658720/;Москва и МО;sale;flat;2;9;2;88.3;25607000;Василеостровский;Детская ;18;Василеостровская;Дом на Детской
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753888/;Москва и МО;sale;flat;1;8;2;71.4;26418000;Петроградский;Петровский проспект;24к2;Крестовский остров;Петровский квартал на воде
Заря;developer;https://kazan.cian.ru/sale/flat/303079733/;Москва и МО;sale;flat;4;8;2;63.21;29131150;Вахитовский;;;Площадь Тукая;Заря ЖК
Недвижимость у моря;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308248789/;Москва и МО;sale;flat;1;5;2;55.0;29340000;Сириус пгт; Таврическая;7к2;;
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/308404915/;Москва и МО;sale;flat;9;16;2;62.2;30950000;Петроградский;Пионерская ;50;Чкаловская;Премьер Палас
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296754060/;Москва и МО;sale;flat;7;8;2;59.0;31860000;Василеостровский;;;Горный институт;Империал Клаб ЖК
Винсент Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/308595334/;Москва и МО;sale;flat;3;16;2;70.0;35800000;Центральный;Красная ;2;;
Винсент Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/308591152/;Москва и МО;sale;flat;2;5;2;47.0;46500000;Адлерский; Шкиперская;11/1;;
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/302219504/;Москва и МО;sale;flat;21;27;2;95.0;50000000;Центральный; Орджоникидзе;17;;Карат Апартментс
KELF;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/304239102/;Москва и МО;sale;flat;5;5;2;54.0;2800000;;;;;
Этажи Калуга;real_estate_agent;https://kaluga.cian.ru/sale/flat/308936692/;Москва и МО;sale;flat;2;2;2;38.8;2850000;Октябрьский;Моторная ;19;;
Самолет плюс МО;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/292605321/;Москва и МО;sale;flat;1;3;2;41.4;3150000;;;;;
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/306025566/;Москва и МО;sale;flat;4;9;2;41.2;3250000;Октябрьский;проспект Победы;138;;
Светлана Динер;realtor;https://volgograd.cian.ru/sale/flat/306107002/;Москва и МО;sale;flat;9;9;2;50.2;3650000;Кировский; Розы Люксембург;9;;
ID 122232872;homeowner;https://orenburg.cian.ru/sale/flat/307795267/;Москва и МО;sale;flat;3;9;2;52.0;3750000;Дзержинский; Джангильдина;9/1;;
ID 112327590;homeowner;https://ulyanovsk.cian.ru/sale/flat/308184253/;Москва и МО;sale;flat;1;9;2;54.5;3900000;Засвияжский;Кузоватовская ;42;;
НА ЯРОСЛАВСКОЙ;real_estate_agent;https://cheboksary.cian.ru/sale/flat/299890637/;Москва и МО;sale;flat;3;5;2;44.2;4100000;Московский; Афанасьева;5;;
Квартирное бюро;real_estate_agent;https://omsk.cian.ru/sale/flat/308884302/;Москва и МО;sale;flat;4;5;2;45.0;4199000;;;;;
Reliz Студия недвижимости;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/303292957/;Москва и МО;sale;flat;3;5;2;44.8;4500000;Наро-Фоминск; Шибанкова;43;;
Светлана Динер;realtor;https://volgograd.cian.ru/sale/flat/303656749/;Москва и МО;sale;flat;2;9;2;50.7;4595000;Краснооктябрьский; 39-й Гвардейской Дивизии;18;;
РИСАН;developer;https://penza.cian.ru/sale/flat/302064814/;Москва и МО;sale;flat;2;10;2;56.5;4746000;;;;;Квартал в стиле КАНТРИ
Тётя Света;real_estate_agent;https://orenburg.cian.ru/sale/flat/303821222/;Москва и МО;sale;flat;17;18;2;58.0;4850000;Дзержинский; Березка;19/1;;Ботанический сад
Объединение Застройщиков;representative_developer;https://voronezh.cian.ru/sale/flat/301706857/;Москва и МО;sale;flat;1;8;2;58.0;4936770;с. Новая Усмань; Ленина;312А;;Дубрава
ID 87648872;homeowner;https://cheboksary.cian.ru/sale/flat/291159225/;Москва и МО;sale;flat;3;9;2;51.8;5250000;Московский;Юго-Западный бульвар;8;;
Конструктив Девелопмент;developer;https://krasnoyarsk.cian.ru/sale/flat/292228254/;Москва и МО;sale;flat;22;24;2;37.8;5292000;Кировский; Апрельская;9;;Прогресс — кварталы 
Инстеп;developer;https://lipetsk.cian.ru/sale/flat/301741505/;Москва и МО;sale;flat;2;17;2;58.52;5266800;Октябрьский; Перова;2Д;;Инстеп.Перова
Самолет плюс МО;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/296279143/;Москва и МО;sale;flat;3;5;2;44.3;5350000;Солнечногорск;Набережная ;15;;
Анастасия Константинова;realtor;https://kolomna.cian.ru/sale/flat/307681125/;Москва и МО;sale;flat;4;9;2;48.8;5750000;мкр. Центральный;проспект Кирова;43;;
Ольга Полтаренко;realtor;https://pushkino.cian.ru/sale/flat/305672943/;Москва и МО;sale;flat;2;9;2;48.8;5800000;мкр. Заветы Ильича; Марата;1;;
Квартал-40;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/307945497/;Москва и МО;sale;flat;4;5;2;43.8;5850000;Южный мкр; Рижская;6;;
ТСН Владис;real_estate_agent;https://pushkino.cian.ru/sale/flat/305293229/;Москва и МО;sale;flat;4;5;2;45.0;6150000;;Надсоновская ;1;Медведково;
ДОМ СТРИТ;real_estate_agent;https://sevastopol.cian.ru/sale/flat/300818703/;Москва и МО;sale;flat;1;5;2;42.0;6350000;Ленинский; Академика Крылова;9;;
ID 96538108;homeowner;https://tomsk.cian.ru/sale/flat/279385534/;Москва и МО;sale;flat;12;17;2;62.79;6350000;Октябрьский; Андрея Крячкова;21;;Зеленые горки
Объединение Застройщиков;representative_developer;https://voronezh.cian.ru/sale/flat/303512014/;Москва и МО;sale;flat;8;20;2;61.0;6356970;Железнодорожный; Артамонова;34Ж;;Волна-1
Ваш выбор;representative_developer;https://volgograd.cian.ru/sale/flat/293886668/;Москва и МО;sale;flat;19;23;2;65.61;6702220;Дзержинский; 8-й Воздушной Армии;3;;ОМЕГА
Семёрочка;real_estate_agent;https://omsk.cian.ru/sale/flat/307927159/;Москва и МО;sale;flat;5;5;2;60.0;6900000;Центральный; Гусарова;30;;
ДОМ СТРИТ;real_estate_agent;https://sevastopol.cian.ru/sale/flat/306315560/;Москва и МО;sale;flat;1;5;2;56.4;6950000;Ленинский;проспект Генерала Острякова;143А;;
ТСН Владис;real_estate_agent;https://losino-petrovskiy.cian.ru/sale/flat/307342239/;Москва и МО;sale;flat;5;14;2;57.5;7000000;Свердловский рп; Строителей;14;;
Самолет плюс МО;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/294083659/;Москва и МО;sale;flat;5;17;2;48.0;7290000;;Красная ;56;Зеленоград — Крюково;Никольская панорама
ДСК-1;developer;https://hmao.cian.ru/sale/flat/298795050/;Москва и МО;sale;flat;16;16;2;55.33;7450000;;;;;Прибрежный парк
Reliz Студия недвижимости;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/304868974/;Москва и МО;sale;flat;4;9;2;49.1;7700000;Южный мкр; Мира;5;;
Татьяна Крылова;realtor;https://pushkino.cian.ru/sale/flat/308239226/;Москва и МО;sale;flat;5;15;2;42.0;8500000;мкр. Новое Пушкино; Александра Меня;1;;Новое Пушкино
ID 81913901;homeowner;https://irkutsk.cian.ru/sale/flat/302199100/;Москва и МО;sale;flat;6;9;2;65.0;8500000;мкр. Предместье Глазково; Академика Курчатова;2Г;;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/294161401/;Москва и МО;sale;flat;13;17;2;57.8;8602520;;проспект Героев;12;Железнодорожная;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/293374428/;Москва и МО;sale;flat;17;17;2;57.9;8617360;;проспект Героев;12;Железнодорожная;
ID 20218015;homeowner;https://ekb.cian.ru/sale/flat/308190463/;Москва и МО;sale;flat;7;28;2;54.4;8750000;Кировский; Владимира Высоцкого;7А;Геологическая;Квартал-парк Каменные Палатки
ID 46285934;unknown;https://blagoveschensk.cian.ru/sale/flat/305894767/;Москва и МО;sale;flat;5;9;2;57.4;8897000;Благовещенск;Конная ;150;;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307652861/;Москва и МО;sale;flat;2;6;2;75.0;42000000;Хамовники;Комсомольский проспект;9А;Парк Культуры;Николаевский дом
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304734283/;Москва и МО;sale;flat;38;44;2;49.5;42500000;Пресненский;Ходынская ;2;Улица 1905 года;Пресня Сити
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308946924/;Москва и МО;sale;flat;59;67;2;54.1;51395000;Пресненский;Краснопресненская набережная;14Ак2;Москва-Сити;Capital Towers
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308877560/;Москва и МО;sale;flat;40;68;2;60.0;53000000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308806817/;Москва и МО;sale;flat;20;21;2;67.0;62000000;Беговой;Ленинградский проспект;29к2;Динамо;Царская площадь
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/293809448/;Москва и МО;sale;flat;11;20;2;96.9;87500000;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283842591/;Москва и МО;sale;flat;2;5;2;103.0;120000000;Тверской;Никольская ;10/2С2б;Лубянка;St. Nickolas
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300610097/;Москва и МО;sale;flat;12;20;2;103.0;128000000;Пресненский;Мантулинская ;9к6;Москва-Сити;City Park
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308644457/;Москва и МО;sale;flat;3;5;2;107.0;135000000;Хамовники;2-й Обыденский переулок;3С1;Кропоткинская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308308503/;Москва и МО;sale;flat;3;9;2;148.5;189000000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308068605/;Москва и МО;sale;flat;4;6;2;137.0;214000000;Замоскворечье;Садовническая набережная;7;Новокузнецкая;BALCHUG VIEWPOINT
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307602631/;Москва и МО;sale;flat;4;4;2;137.0;240230999;Пресненский;Малая Бронная ;26С1;Пушкинская;Малая Бронная 26
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/306594713/;Москва и МО;sale;flat;6;9;2;50.6;2100000;Красноармейский;Рабочий поселок Южный тер.;3;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/308114972/;Москва и МО;sale;flat;2;2;2;40.8;2300000;Тракторозаводский; Мелиораторов;2;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/291925722/;Москва и МО;sale;flat;3;3;2;51.8;2580000;Кировский; Генерала Шумилова;4;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/284725953/;Москва и МО;sale;flat;1;4;2;44.4;2600000;Красноармейский;Марийская ;10;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307238885/;Москва и МО;sale;flat;8;9;2;46.5;2700000;Красноармейский;Удмуртская ;103;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/306977058/;Москва и МО;sale;flat;3;5;2;40.5;2980000;Красноармейский; Арсеньева;4;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/308158144/;Москва и МО;sale;flat;1;5;2;42.3;2999999;Кировский; Губкина;6;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/305059833/;Москва и МО;sale;flat;1;5;2;44.9;3100000;Кировский; 64-й Армии;38Б;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/304383385/;Москва и МО;sale;flat;1;5;2;46.8;3199999;Краснооктябрьский;Демократический переулок;3;;
Объединение Застройщиков;representative_developer;https://voronezh.cian.ru/sale/flat/300694847/;Москва и МО;sale;flat;4;4;2;43.73;3323480;;;;;Победа
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/288308691/;Москва и МО;sale;flat;5;5;2;40.8;3399999;Советский; Автомобилистов;10;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/306462193/;Москва и МО;sale;flat;2;5;2;43.1;3400000;Волжский; Имени генерала Карбышева;121;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/308066625/;Москва и МО;sale;flat;1;5;2;51.9;3450000;Городище рп; Нефтяников;6А;;
Самолет Плюс;real_estate_agent;https://kaluga.cian.ru/sale/flat/289965083/;Москва и МО;sale;flat;9;9;2;34.4;3470000;Обнинск; Курчатова;43;;
Самолет Плюс Чебоксары;real_estate_agent;https://cheboksary.cian.ru/sale/flat/286888043/;Москва и МО;sale;flat;1;5;2;50.6;3500000;Ленинский; Дубравная;3;;
ID 48014860;homeowner;https://samara.cian.ru/sale/flat/307635693/;Москва и МО;sale;flat;2;5;2;42.9;3500000;Промышленный;проспект Карла Маркса;348;Безымянка;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/303473427/;Москва и МО;sale;flat;4;5;2;42.4;3570000;Тракторозаводский; 95-й Гвардейской Дивизии;9;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/303365676/;Москва и МО;sale;flat;7;9;2;52.6;3699999;Кировский; Одоевского;56;;
