author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Солнечный Берег;real_estate_agent;https://sochi.cian.ru/sale/flat/305168193/;Москва и МО;sale;flat;12;17;3;93.0;60000000;Центральный; Нагорная;1;;Нагорная 1
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/305505109/;Москва и МО;sale;flat;6;19;3;64.4;27370000;Хостинский; Ясногорская;16/6к4;;Сочи Парк
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/304475947/;Москва и МО;sale;flat;4;18;3;82.3;85000000;Хамовники;;;Воробьёвы горы;Коллекция Лужники ЖК
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/307602202/;Москва и МО;sale;flat;9;10;3;172.0;196650000;Якиманка; Малая Полянка;2;Полянка;Онегин
Гринвуд Девелопмент;developer;https://krym.cian.ru/sale/flat/304589042/;Москва и МО;sale;flat;2;13;3;78.0;27300000;Алушта; Набережная;18;;Апарт-отель AURA
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299771808/;Москва и МО;sale;flat;24;56;3;71.0;33500000;Раменки;проспект Генерала Дорохова;вл1к3;Аминьевская;Will Towers
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/305593994/;Москва и МО;sale;flat;6;6;3;65.0;47700000;Басманный; Покровка;38С1;Курская;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/275302272/;Москва и МО;sale;flat;16;17;3;72.0;7200000;Прикубанский; Адмирала Крузенштерна;5к1;;RED777
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/294618539/;Москва и МО;sale;flat;3;14;3;72.0;38000000;Раменки;проспект Генерала Дорохова;39к1В;Минская;Собрание клубных домов West Garden
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308460346/;Москва и МО;sale;flat;3;6;3;80.0;39500000;Дорогомилово;Студенческая ;32;Студенческая;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/304027003/;Москва и МО;sale;flat;3;22;3;66.7;8717690;Прикубанский; Конгрессная;43;;Отражение
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308255252/;Москва и МО;sale;flat;4;6;3;144.0;500000000;Хамовники;Всеволожский переулок;5;Кропоткинская;Резиденция на Всеволожском
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/297042900/;Москва и МО;sale;flat;3;10;3;173.6;165000000;Тверской;Большая Грузинская ;69;Белорусская;Четыре Ветра
Брусника;developer;https://ekb.cian.ru/sale/flat/308712507/;Москва и МО;sale;flat;2;9;3;82.27;9740000;;;;Ботаническая;Брусника в Академическом ЖК
Яна Калашникова;realtor;https://www.cian.ru/sale/flat/308435463/;Москва и МО;sale;flat;16;18;3;125.0;51490000;Аэропорт;Ленинградский проспект;76К2;Сокол;Соколиное гнездо
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303789385/;Москва и МО;sale;flat;17;23;3;96.0;39900000;Черемушки;Нахимовский проспект;31к3;Профсоюзная;Апарт-комплекс Нахимов
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302688689/;Москва и МО;sale;flat;4;8;3;74.96;36730400;Хостинский; Володарского;6;;Marine Garden Sochi
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/266015434/;Москва и МО;sale;flat;6;38;3;130.0;51000000;Ростокино;проспект Мира;188Бк4;Ростокино;Триколор
UNIQ Development;developer;https://www.cian.ru/sale/flat/307668354/;Москва и МО;sale;flat;11;25;3;109.2;89544000;Фили-Давыдково;Малая Филевская ;46;Кунцевская;Springs
Sminex;developer;https://www.cian.ru/sale/flat/293713709/;Москва и МО;sale;flat;2;14;3;142.1;309370000;Якиманка;;;Полянка;Лаврушинский ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/285996127/;Москва и МО;sale;flat;3;10;3;110.4;97500000;Тверской; Фадеева;4А;Новослободская;Итальянский Квартал
ID 253390;realtor;https://krasnogorsk.cian.ru/sale/flat/306413977/;Москва и МО;sale;flat;3;26;3;81.0;16500000;;Вокзальная ;17А;Павшино;Красногорские ключи
Неометрия;developer;https://rostov.cian.ru/sale/flat/301510991/;Москва и МО;sale;flat;6;16;3;77.39;14456452;Советский; 339-й Стрелковой Дивизии;10А/18;;Вместе
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/307447116/;Москва и МО;sale;flat;4;23;3;88.0;65000000;Филевский парк;Кастанаевская ;24;Филёвский парк;Изумруд
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304531882/;Москва и МО;sale;flat;9;9;3;80.0;42500000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
LAR Development;developer;https://spb.cian.ru/sale/flat/305426728/;Москва и МО;sale;flat;2;4;3;94.05;34257713;Курортный;;;;Ранта Резиденс
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283967307/;Москва и МО;sale;flat;9;12;3;101.1;75000000;Раменки;проспект Генерала Дорохова;39к1Д;Минская;Собрание клубных домов West Garden
Школа Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/306382819/;Москва и МО;sale;flat;1;6;3;80.2;13300000;Центральный;Кирилловская ;13;Площадь Александра Невского;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303252457/;Москва и МО;sale;flat;2;24;3;104.1;80157000;Хостинский;Курортный проспект;108;;Сан Сити
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/259124233/;Москва и МО;sale;flat;13;13;3;99.0;66000000;Замоскворечье;3-й Люсиновский переулок;1С1;Серпуховская;
Absolute Premium;developer;https://www.cian.ru/sale/flat/304065721/;Москва и МО;sale;flat;2;18;3;118.1;134761000;Хамовники;;;Воробьёвы горы;Коллекция Лужники ЖК
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/307861416/;Москва и МО;sale;flat;4;5;3;157.0;78000000;Пресненский;Столярный переулок;3к34;Улица 1905 года;Рассвет Loft-Studio
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308564040/;Москва и МО;sale;flat;34;41;3;80.8;61000000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
Ташир;developer;https://www.cian.ru/sale/flat/308803040/;Москва и МО;sale;flat;25;32;3;83.7;;Черемушки;Херсонская ;43к5;Зюзино;ONYX Deluxe
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/295848895/;Москва и МО;sale;flat;2;6;3;118.7;214999900;Хамовники;переулок Хилков;5;Парк Культуры;Особняк в Хилковом переулке
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302456746/;Москва и МО;sale;flat;4;7;3;96.0;120000000;Замоскворечье;Садовническая ;57С2;Павелецкая;Wine House
White Group;developer;https://ekb.cian.ru/sale/flat/305196637/;Москва и МО;sale;flat;2;4;3;74.79;9689000;Ленинский;;;Чкаловская;Центральный парк ЖК
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/294651840/;Москва и МО;sale;flat;5;12;3;136.9;280000000;Хамовники; Усачева;13кГ;Спортивная;Садовые кварталы
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/297731682/;Москва и МО;sale;flat;2;12;3;97.4;77000000;Раменки; Сергея Бондарчука;6;Мичуринский проспект;Река
Корпорация Маяк;developer;https://ekb.cian.ru/sale/flat/303777098/;Москва и МО;sale;flat;2;17;3;98.1;19366000;Октябрьский; Декабристов;20;Геологическая;Архитектон
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/246930837/;Москва и МО;sale;flat;14;58;3;128.0;50000000;Ростокино;проспект Мира;188Бк1;Ростокино;Триколор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304965475/;Москва и МО;sale;flat;22;22;3;106.0;68900000;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
МСК;developer;https://rostov.cian.ru/sale/flat/305824766/;Москва и МО;sale;flat;25;27;3;74.6;11413800;Кировский;Красноармейская ;;;Рубин
Солнечный Берег;real_estate_agent;https://sochi.cian.ru/sale/flat/297453218/;Москва и МО;sale;flat;5;19;3;107.0;40000000;Центральный; Нагорная;11;;
Sminex;developer;https://www.cian.ru/sale/flat/308011952/;Москва и МО;sale;flat;1;6;3;418.5;1226820000;Хамовники;3-й Обыденский переулок;1С1;Кропоткинская;Клубный дом Обыденский № 1
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307545323/;Москва и МО;sale;flat;2;16;3;83.07;9092000;Прикубанский; Генерал-лейтенанта Александра Сапрунова;9к1;;Квартал №6
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/303266323/;Москва и МО;sale;flat;15;30;3;105.9;37890000;Можайский; Петра Алексеева;14;Давыдково;КутузовGRAD II
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/302968133/;Москва и МО;sale;flat;17;22;3;83.0;29000000;Марьина роща;Шереметьевская ;37К1;Бутырская;
COLDY;developer;https://www.cian.ru/sale/flat/303330161/;Москва и МО;sale;flat;4;15;3;112.49;85627388;Даниловский; Серпуховский Вал;7;Тульская;Дом 7 Даниловский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305017611/;Москва и МО;sale;flat;2;11;3;65.0;52900000;Раменки;Винницкая ;8к2;Раменки;Настоящее
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/291636518/;Москва и МО;sale;flat;5;7;3;172.26;450192893;Хамовники; Ефремова;19к4;Спортивная;Knightsbridge Private Park
ЭНКО;developer;https://tyumen.cian.ru/sale/flat/303660119/;Москва и МО;sale;flat;15;16;3;72.3;8820000;;;;;Мириады город в принципах ЭНКО
Arkhipov team;real_estate_agent;https://www.cian.ru/sale/flat/308426679/;Москва и МО;sale;flat;45;55;3;79.9;31969751;Раменки;проспект Генерала Дорохова;вл1к1;Аминьевская;Will Towers
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://sochi.cian.ru/sale/flat/292751170/;Москва и МО;sale;flat;5;5;3;55.0;11000000;Центральный;Вишневая ;40/1;;
Донстрой;developer;https://www.cian.ru/sale/flat/306642817/;Москва и МО;sale;flat;5;21;3;78.6;32933400;Лефортово;;;Площадь Ильича;Символ ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/300748810/;Москва и МО;sale;flat;14;16;3;85.0;66900000;Беговой; 1-я Ямского Поля;1к1;Белорусская;Slava
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308346046/;Москва и МО;sale;flat;13;28;3;100.0;65000000;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
ID 13763056;realtor;https://spb.cian.ru/sale/flat/302630904/;Москва и МО;sale;flat;7;9;3;101.0;54900000;Василеостровский;проспект Средний Васильевского острова;85;Василеостровская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/297764809/;Москва и МО;sale;flat;3;15;3;94.0;35000000;Пресненский;Зоологическая ;30С2;Баррикадная;
Андрей Давыдов;realtor;https://www.cian.ru/sale/flat/293266430/;Москва и МО;sale;flat;17;32;3;84.6;67680000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Yhome;real_estate_agent;https://www.cian.ru/sale/flat/302910348/;Москва и МО;sale;flat;11;28;3;107.0;69500000;Раменки;Винницкая ;8к2;Раменки;Настоящее
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/286514413/;Москва и МО;sale;flat;5;6;3;78.1;72069299;Тверской;1-я Тверская-Ямская ;18;Маяковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304730432/;Москва и МО;sale;flat;7;26;3;102.0;80000000;Аэропорт;Ленинградский проспект;36с40;Динамо;ВТБ Арена парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306985015/;Москва и МО;sale;flat;16;20;3;90.0;94500000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
Лови Момент;real_estate_agent;https://sochi.cian.ru/sale/flat/304501102/;Москва и МО;sale;flat;26;26;3;260.0;149000000;Центральный;Виноградная ;4;;Виктория
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/302812231/;Москва и МО;sale;flat;3;8;3;163.0;175000000;Хамовники;1-й Зачатьевский переулок;5;Парк Культуры;Новая Остоженка
ID 108303424;realtor;https://nn.cian.ru/sale/flat/302637038/;Москва и МО;sale;flat;7;9;3;61.0;8749000;Дзержинск; Комбрига Патоличева;29;;
Солнечный Берег;real_estate_agent;https://sochi.cian.ru/sale/flat/307391726/;Москва и МО;sale;flat;2;7;3;108.0;130000000;Хостинский;Курортный проспект;89;;Камелия
Сергей Новиков;realtor;https://elektrostal.cian.ru/sale/flat/301999975/;Москва и МО;sale;flat;5;5;3;56.8;4950000;мкр. Южный; Победы;10к3;;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307771676/;Москва и МО;sale;flat;12;14;3;79.5;19440000;Люблино; Головачева;27;Люблино;
ID 58831113;homeowner;https://www.cian.ru/sale/flat/303119261/;Москва и МО;sale;flat;11;12;3;65.5;22000000;Басманный;Бакунинская ;43/55;Бауманская;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/284452564/;Москва и МО;sale;flat;15;28;3;83.2;36000000;Нагатино-Садовники;Варшавское шоссе;37АК1С4;Нагатинская;Rotterdam
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306901618/;Москва и МО;sale;flat;5;23;3;69.1;37500000;Хорошево-Мневники;Карамышевская набережная;34;Народное Ополчение;Wellton park
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/299166255/;Москва и МО;sale;flat;6;24;3;72.2;37500000;Хорошевский;Хорошевское шоссе;25Б;Полежаевская;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/306885429/;Москва и МО;sale;flat;18;26;3;79.6;38000000;Обручевский; Новаторов;4К5;Новаторская;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308405573/;Москва и МО;sale;flat;12;12;3;64.1;19999990;Академический;Большая Черемушкинская ;20К2;Академическая;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/307086036/;Москва и МО;sale;flat;9;10;3;73.0;21300000;Можайский;Можайское шоссе;32;Рабочий посёлок;
BERI;real_estate_agent;https://www.cian.ru/sale/flat/308089960/;Москва и МО;sale;flat;3;9;3;57.9;23190000;Нагатинский затон;Кленовый бульвар;22;Коломенская;
BERI;real_estate_agent;https://www.cian.ru/sale/flat/305314134/;Москва и МО;sale;flat;10;16;3;65.7;24990000;Таганский;Библиотечная ;13;Площадь Ильича;
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/302359178/;Москва и МО;sale;flat;25;31;3;73.91;29700000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/308751301/;Москва и МО;sale;flat;13;25;3;91.0;29990000;Лосиноостровский;Тайнинская ;9;Медведково;Нормандия
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/303877563/;Москва и МО;sale;flat;19;28;3;85.0;30500000;Лефортово;проезд Невельского;1к1;Авиамоторная;Символ
Северная слобода;real_estate_agent;https://www.cian.ru/sale/flat/284287955/;Москва и МО;sale;flat;1;4;3;83.3;31100000;Северный;Дмитровское шоссе;122Гк1;Физтех;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298534723/;Москва и МО;sale;flat;12;51;3;76.0;36200000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/304590085/;Москва и МО;sale;flat;4;11;3;80.0;41900000;Свиблово;Лазоревый проезд;1;Ботанический сад;LIFE-Ботанический сад
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304966057/;Москва и МО;sale;flat;6;33;3;66.0;44800000;Хорошево-Мневники;Причальный проезд;10А;Шелепиха;Level Причальный
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298534728/;Москва и МО;sale;flat;36;52;3;78.0;45800000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308000140/;Москва и МО;sale;flat;8;8;3;86.0;46000000;Замоскворечье;Татарская ;14;Павелецкая;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307143396/;Москва и МО;sale;flat;14;42;3;68.0;46500000;Филевский парк;Багратионовский проезд;5Ак1;Фили;Filicity
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/306834640/;Москва и МО;sale;flat;10;33;3;113.9;47000000;Тропарево-Никулино;проспект Вернадского;105к4;Юго-Западная;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/301132027/;Москва и МО;sale;flat;22;39;3;83.6;52000000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/302309976/;Москва и МО;sale;flat;5;12;3;84.1;52100000;Сокол; Врубеля;4к1;Сокол;Врубеля 4
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306894226/;Москва и МО;sale;flat;7;7;3;85.0;52000000;Тверской;Цветной бульвар;25С1;Цветной бульвар;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/300191551/;Москва и МО;sale;flat;5;23;3;98.3;65000000;Щукино; Расплетина;22к2;Октябрьское поле;Северная Звезда
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307672268/;Москва и МО;sale;flat;4;23;3;122.7;65000000;Фили-Давыдково;Давыдковская ;16;Славянский бульвар;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539718/;Москва и МО;sale;flat;2;5;3;88.0;67490000;Замоскворечье; Малая Ордынка;5/6С2-3;Третьяковская;
MOD Estate;real_estate_agent;https://www.cian.ru/sale/flat/307449781/;Москва и МО;sale;flat;14;22;3;112.0;68000000;Хорошево-Мневники;Живописная ;21А;Серебряный Бор;Дом Серебряный Бор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305078923/;Москва и МО;sale;flat;9;14;3;104.0;78000000;Дорогомилово;Большая Дорогомиловская ;4;Киевская;
Trust Realty;real_estate_agent;https://www.cian.ru/sale/flat/308804986/;Москва и МО;sale;flat;2;7;3;90.0;80000000;Пресненский;Большой Козихинский переулок;19/6;Пушкинская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/300425289/;Москва и МО;sale;flat;17;32;3;84.0;83000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308069431/;Москва и МО;sale;flat;3;6;3;156.6;89000000;Покровское-Стрешнево;Береговая ;4К4;Стрешнево;Покровский берег
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/305688775/;Москва и МО;sale;flat;11;13;3;143.0;94900000;Пресненский;Большая Садовая ;5к2;Маяковская;Квартал апартаментов Сады Пекина
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/305069664/;Москва и МО;sale;flat;9;12;3;105.0;98000000;Замоскворечье;Руновский переулок;10С1;Новокузнецкая;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306666518/;Москва и МО;sale;flat;48;73;3;104.0;98000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106336/;Москва и МО;sale;flat;4;7;3;78.9;102280080;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Yhome;real_estate_agent;https://www.cian.ru/sale/flat/302352574/;Москва и МО;sale;flat;6;21;3;128.0;127000000;Пресненский;2-я Звенигородская ;14;Улица 1905 года;Lucky
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/308262381/;Москва и МО;sale;flat;4;8;3;117.7;185000000;Арбат;Большой Афанасьевский переулок;28;Арбатская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/294650800/;Москва и МО;sale;flat;9;57;3;158.0;211403279;Хорошевский;Чапаевский переулок;3;Аэропорт;Триумф-Палас
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/308564476/;Москва и МО;sale;flat;4;7;3;140.0;211403279;Арбат;1-й Смоленский переулок;21;Смоленская;Smolensky De Luxe
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/302072009/;Москва и МО;sale;flat;29;53;3;192.0;240230999;Раменки;Мосфильмовская ;8;Ломоносовский проспект;Дом на Мосфильмовской
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/284017557/;Москва и МО;sale;flat;3;6;3;162.0;290000000;Хамовники;переулок Хилков;5;Парк Культуры;Особняк в Хилковом переулке
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/282559741/;Москва и МО;sale;flat;2;6;3;150.0;355541879;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/272629978/;Москва и МО;sale;flat;5;7;3;116.8;357500000;Тверской; Большая Дмитровка;7/5С2;Театральная;Советник
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/294158598/;Москва и МО;sale;flat;2;3;3;69.5;7438000;посёлок Берёзовый; имени А.Н. Лодыгина.;;;Nova Vita
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/308061678/;Москва и МО;sale;flat;8;23;3;77.2;15000000;;проспект Европейский;22;Улица Дыбенко;Европейский парк
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/302270594/;Москва и МО;sale;flat;17;21;3;184.0;150000000;Центральный; Войкова;21;;Красная Площадь
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/303276862/;Москва и МО;sale;flat;2;7;3;170.3;185000000;Петроградский;Депутатская ;26;Крестовский остров;Венеция
Светлана Анатольевна Рязанцева;realtor;https://nn.cian.ru/sale/flat/308366633/;Москва и МО;sale;flat;3;5;3;51.0;4950000;Дзержинск; Терешковой;26В;;
ID 12531674;unknown;https://odintsovo.cian.ru/sale/flat/296939168/;Москва и МО;sale;flat;18;24;3;53.0;10280000;;;;;
ОАЗИС;real_estate_agent;https://kazan.cian.ru/sale/flat/306910427/;Москва и МО;sale;flat;1;2;3;93.1;10990000;Советский; Патриса Лумумбы;46;Суконная слобода;
ID 13721170;homeowner;https://spb.cian.ru/sale/flat/303606187/;Москва и МО;sale;flat;2;3;3;116.7;13150000;; Культуры;4/80;Ладожская;
АР НУВО;real_estate_agent;https://spb.cian.ru/sale/flat/302435149/;Москва и МО;sale;flat;3;17;3;75.4;13500000;;бульвар Менделеева;5К1;Девяткино;Солнечный
GloraX;developer;https://spb.cian.ru/sale/flat/303477648/;Москва и МО;sale;flat;7;9;3;83.47;24769999;Адмиралтейский; Шкапина;15;Балтийская;GloraX Балтийская
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/303926631/;Москва и МО;sale;flat;21;31;3;69.3;25400000;Можайский; Петра Алексеева;14;Давыдково;КутузовGRAD II
BE HOME;real_estate_agent;https://spb.cian.ru/sale/flat/301035636/;Москва и МО;sale;flat;2;3;3;121.2;36000000;Приморский; Новая;51к20;Беговая;Квартал Лахта Парк
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/304246485/;Москва и МО;sale;flat;15;55;3;85.63;36490000;Марьина роща; 4-я Марьиной рощи;12К1;Марьина Роща;Mod
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/299163650/;Москва и МО;sale;flat;7;28;3;64.0;41000000;Центральный; Кубанская;12Б;;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300707953/;Москва и МО;sale;flat;8;11;3;55.1;43000000;Басманный; Казакова;7;Курская;KAZAKOV Grand Loft
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://sochi.cian.ru/sale/flat/299026228/;Москва и МО;sale;flat;6;21;3;109.4;45900000;Хостинский; Депутатская;10;;Москва
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306081332/;Москва и МО;sale;flat;8;37;3;66.3;46300000;Беговой; 1-я Ямского Поля;1к1;Белорусская;Slava
Prime;real_estate_agent;https://www.cian.ru/sale/flat/305869279/;Москва и МО;sale;flat;14;34;3;84.7;72000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Dominanta;developer;https://www.cian.ru/sale/flat/300728860/;Москва и МО;sale;flat;34;41;3;92.02;73984080;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/302136723/;Москва и МО;sale;flat;22;24;3;110.0;80000000;Филевский парк;Береговой проезд;5Ак1;Фили;Фили Град
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/299015116/;Москва и МО;sale;flat;11;22;3;96.79;87500000;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308759962/;Москва и МО;sale;flat;12;14;3;124.0;95000000;Даниловский;набережная Марка Шагала;1к2;ЗИЛ;ЗИЛАРТ
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302817609/;Москва и МО;sale;flat;3;17;3;97.0;98000000;Пресненский; Сергея Макеева;9к1;Улица 1905 года;RedSide
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304967362/;Москва и МО;sale;flat;6;7;3;185.0;140000000;Очаково-Матвеевское;Староволынская ;15к4;Матвеевская;Ближняя дача
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304829065/;Москва и МО;sale;flat;5;6;3;151.0;149900000;Пресненский;Малая Бронная ;27/14;Пушкинская;
ANT Development;developer;https://www.cian.ru/sale/flat/303519417/;Москва и МО;sale;flat;1;10;3;118.8;160012350;Дорогомилово;;3к8;Поклонная;Виктори Парк Резиденсез ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296943732/;Москва и МО;sale;flat;3;14;3;124.7;270000000;Якиманка;Большой Толмачевский переулок;5С5;Полянка;Дом Лаврушинский
Экран;developer;https://www.cian.ru/sale/flat/288206724/;Москва и МО;sale;flat;6;7;3;117.16;351480000;Замоскворечье;;к3;Третьяковская;Русские Сезоны ЖК
Hutton Development;developer;https://www.cian.ru/sale/flat/303616420/;Москва и МО;sale;flat;3;6;3;164.1;369225000;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
Экран;developer;https://www.cian.ru/sale/flat/288206727/;Москва и МО;sale;flat;3;6;3;132.38;370664000;Замоскворечье;;к4;Третьяковская;Русские Сезоны ЖК
Квадрат;real_estate_agent;https://lipetsk.cian.ru/sale/flat/304697952/;Москва и МО;sale;flat;1;5;3;61.0;4290000;;;;;
Светлана Анатольевна Рязанцева;realtor;https://nn.cian.ru/sale/flat/308074246/;Москва и МО;sale;flat;3;5;3;58.0;4250000;Дзержинск; Терешковой;56;;
Квартирное бюро;real_estate_agent;https://omsk.cian.ru/sale/flat/305768841/;Москва и МО;sale;flat;1;9;3;50.0;5499000;мкр. Заозерный; Тимофея Белозерова;2;;
А Бутик Недвижимости;developer;https://volgograd.cian.ru/sale/flat/303563160/;Москва и МО;sale;flat;1;3;3;60.33;7842900;Дзержинский; Землячки;84/8;;Герои
