author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
real_estate_agent,https://www.cian.ru/sale/flat/304329872/,10,34,3,84.0,75000000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/306032988/,24,40,3,82.4,75000000.0,ЦСКА
real_estate_agent,https://www.cian.ru/sale/flat/302300251/,9,9,3,88.7,75000000.0,Киевская
realtor,https://www.cian.ru/sale/flat/304329840/,7,13,3,114.0,77000000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/275041054/,12,37,3,87.0,78000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/308516833/,4,7,3,178.7,78000000.0,Комсомольская
real_estate_agent,https://www.cian.ru/sale/flat/270407290/,10,17,3,145.0,79000000.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/300281927/,8,45,3,141.0,79500000.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/305415300/,7,40,3,91.2,80000000.0,Аэропорт
real_estate_agent,https://www.cian.ru/sale/flat/306698306/,2,12,3,97.7,80000000.0,Мичуринский проспект
real_estate_agent,https://www.cian.ru/sale/flat/295709537/,30,53,3,104.0,79999000.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/303376282/,3,3,3,87.7,83490000.0,Сретенский бульвар
real_estate_agent,https://www.cian.ru/sale/flat/294465896/,45,78,3,123.0,85000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/305318322/,17,34,3,86.7,86700000.0,Парк Победы
real_estate_agent,https://www.cian.ru/sale/flat/304381901/,6,36,3,97.0,87000000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/307273365/,8,13,3,136.7,87500000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/307965569/,26,48,3,106.7,91000000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/302117332/,5,21,3,83.0,91300000.0,Шаболовская
real_estate_agent,https://www.cian.ru/sale/flat/302485625/,6,7,3,99.0,91543922.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/297904821/,2,5,3,110.0,93000000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/298805304/,16,18,3,90.0,94500000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/309116326/,4,6,3,120.0,95000000.0,Маяковская
developer,https://www.cian.ru/sale/flat/308903093/,6,41,3,95.1,45448290.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/307914842/,5,7,3,74.9,41500000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/308946636/,6,6,3,72.3,47750000.0,Сретенский бульвар
developer,https://www.cian.ru/sale/flat/308110877/,4,6,3,264.6,661500000.0,Пушкинская
real_estate_agent,https://www.cian.ru/sale/flat/300298619/,8,12,3,136.5,102000000.0,Мичуринский проспект
homeowner,https://www.cian.ru/sale/flat/307426466/,2,8,3,133.3,230000000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/307942465/,5,35,3,95.73,40514371.0,Профсоюзная
realtor,https://www.cian.ru/sale/flat/308788985/,8,12,3,94.0,49000000.0,
real_estate_agent,https://www.cian.ru/sale/flat/308751301/,13,25,3,91.0,29990000.0,Медведково
developer,https://www.cian.ru/sale/flat/308969444/,5,21,3,78.6,32996280.0,Площадь Ильича
real_estate_agent,https://www.cian.ru/sale/flat/307753411/,24,44,3,137.0,125000000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/282555064/,2,18,3,70.0,29950000.0,Динамо
developer,https://www.cian.ru/sale/flat/308011952/,1,6,3,418.5,1226820000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/308688012/,5,28,3,94.0,57000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/306888870/,25,35,3,137.6,70000000.0,Щукинская
developer,https://www.cian.ru/sale/flat/304753723/,2,44,3,83.71,28859441.0,Кунцевская
real_estate_agent,https://www.cian.ru/sale/flat/308417951/,5,7,3,74.0,41500000.0,
official_representative,https://www.cian.ru/sale/flat/305913433/,13,23,3,96.0,45900000.0,Бауманская
developer,https://www.cian.ru/sale/flat/307999594/,6,59,3,58.5,19708650.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/308801534/,5,21,3,116.8,115000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/307771676/,12,14,3,79.5,19440000.0,Люблино
developer,https://www.cian.ru/sale/flat/306809961/,2,22,3,80.8,36120508.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/305321484/,14,52,3,76.0,41500000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/293666231/,20,43,3,84.2,39000000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/308909146/,11,13,3,141.9,252851610.0,Цветной бульвар
real_estate_agent,https://www.cian.ru/sale/flat/306942080/,37,41,3,97.2,72300000.0,Аэропорт
developer,https://www.cian.ru/sale/flat/308900664/,2,21,3,66.59,14137723.0,Калитники
developer,https://www.cian.ru/sale/flat/309288293/,2,13,3,74.7,38216520.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/308802493/,10,20,3,110.7,122000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/308303508/,26,34,3,127.9,127900000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/304552404/,7,10,3,177.5,128000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/303505952/,3,6,3,139.0,129000000.0,Трубная
real_estate_agent,https://www.cian.ru/sale/flat/307940182/,8,9,3,230.0,130000000.0,Ольховая
real_estate_agent,https://www.cian.ru/sale/flat/307134235/,3,6,3,130.7,130700000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/308799392/,4,6,3,111.3,133560000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/309200274/,9,14,3,99.71,134900000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/307581761/,4,4,3,143.0,140000000.0,Пушкинская
real_estate_agent,https://www.cian.ru/sale/flat/308877284/,17,19,3,150.0,142500000.0,Октябрьская
real_estate_agent,https://www.cian.ru/sale/flat/299762201/,9,13,3,142.0,145000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/289028568/,2,9,3,140.0,145600000.0,Цветной бульвар
real_estate_agent,https://www.cian.ru/sale/flat/304963553/,6,8,3,155.0,145000000.0,Чкаловская
real_estate_agent,https://www.cian.ru/sale/flat/308799391/,5,6,3,122.6,147120000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/306898420/,3,14,3,105.2,147280000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/306876910/,3,14,3,105.2,146700000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/302450631/,3,5,3,174.4,149000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/307255457/,34,57,3,177.0,150000000.0,Аэропорт
real_estate_agent,https://www.cian.ru/sale/flat/304287759/,3,5,3,105.0,150000000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/306151892/,3,5,3,105.0,150000000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/295373248/,1,4,3,165.0,155000000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/304330093/,6,11,3,118.0,158200000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/304486156/,6,11,3,118.0,158000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/309279930/,7,9,3,155.0,160000000.0,Полянка
real_estate_agent,https://www.cian.ru/sale/flat/308464352/,6,8,3,151.7,160000000.0,Терехово 
realtor,https://www.cian.ru/sale/flat/308399553/,2,18,3,152.7,165000000.0,Воробьёвы горы
real_estate_agent,https://www.cian.ru/sale/flat/307575713/,2,7,3,146.8,168820000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/309077885/,26,43,3,192.0,180053284.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/295068153/,4,7,3,138.2,185859780.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/303470941/,6,57,3,160.0,194652199.0,Аэропорт
real_estate_agent,https://www.cian.ru/sale/flat/306873829/,8,10,3,141.0,198000000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/309176761/,6,12,3,113.9,205000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/309178671/,7,12,3,113.9,205000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/307320822/,3,9,3,130.0,205000000.0,Киевская
,https://www.cian.ru/sale/flat/285924764/,4,9,3,109.8,209476440.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/304688869/,13,14,3,159.0,210000000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/309178662/,6,12,3,114.1,211080000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/309176764/,6,12,3,114.1,211080000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/281304705/,4,7,3,140.0,210000000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/284047364/,2,6,3,126.0,215000000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/303535121/,8,11,3,138.8,214117419.0,Фрунзенская
realtor,https://www.cian.ru/sale/flat/308910395/,10,14,3,107.11,215000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/306168227/,6,13,3,130.0,214500000.0,Улица 1905 года
realtor,https://www.cian.ru/sale/flat/307772561/,5,7,3,149.6,230000000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/306584382/,3,8,3,124.5,250000000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/295363385/,7,17,3,206.0,250000000.0,Смоленская
realtor,https://www.cian.ru/sale/flat/308690471/,5,12,3,136.9,248400000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/308644077/,4,5,3,179.0,261062550.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/301263975/,3,16,3,183.9,281967000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/286383532/,3,6,3,154.0,315161377.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/308644007/,4,5,3,219.4,319983930.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/304297108/,26,57,3,262.0,340641349.0,Аэропорт
real_estate_agent,https://www.cian.ru/sale/flat/280842956/,4,6,3,136.85,395000000.0,Театральная
real_estate_agent,https://www.cian.ru/sale/flat/304744046/,6,10,3,168.0,415000000.0,Трубная
real_estate_agent,https://www.cian.ru/sale/flat/308905648/,11,12,3,230.32,419500000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/308899682/,11,12,3,230.32,420000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/301163046/,2,5,3,207.4,437535000.0,Лубянка
real_estate_agent,https://www.cian.ru/sale/flat/299340448/,5,15,3,207.9,444710574.0,Охотный ряд
real_estate_agent,https://www.cian.ru/sale/flat/307725367/,4,6,3,143.0,450000000.0,Боровицкая
real_estate_agent,https://www.cian.ru/sale/flat/309161894/,6,14,3,152.0,450000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/286463729/,2,8,3,202.4,515319000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/304330038/,2,4,3,219.2,596803645.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/308799388/,9,9,3,176.26,670000000.0,Спортивная
realtor,https://www.cian.ru/sale/flat/307657662/,6,7,3,203.1,690000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/298113731/,6,9,3,203.1,729945749.0,
real_estate_agent,https://www.cian.ru/sale/flat/291067078/,6,7,3,203.1,729945749.0,Спортивная
realtor,https://www.cian.ru/sale/flat/299712704/,3,3,3,58.7,7700000.0,Щербинка
real_estate_agent,https://www.cian.ru/sale/flat/304547129/,4,5,3,54.8,8800000.0,Тёплый Стан
developer,https://www.cian.ru/sale/flat/306745602/,4,9,3,59.6,9547545.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306745605/,6,9,3,59.3,9558514.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306745031/,9,10,3,59.8,9814381.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306745627/,4,9,3,62.1,9858101.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306745160/,10,10,3,60.7,9917234.0,Толстопальцево
real_estate_agent,https://www.cian.ru/sale/flat/305791505/,1,3,3,74.7,9990000.0,Апрелевка
real_estate_agent,https://www.cian.ru/sale/flat/305072521/,7,7,3,80.1,10092600.0,Крёкшино
,https://www.cian.ru/sale/flat/277242627/,2,9,3,80.5,10143000.0,Крёкшино
,https://www.cian.ru/sale/flat/277241974/,2,9,3,80.1,10092600.0,Крёкшино
,https://www.cian.ru/sale/flat/298336842/,2,9,3,80.1,10092600.0,Крёкшино
developer,https://www.cian.ru/sale/flat/306745022/,10,10,3,59.4,10149043.0,Толстопальцево
,https://www.cian.ru/sale/flat/277242226/,2,9,3,80.8,10180800.0,Крёкшино
developer,https://www.cian.ru/sale/flat/306745029/,7,10,3,57.0,10317691.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/297846981/,3,3,3,71.3,10267200.0,
real_estate_agent,https://www.cian.ru/sale/flat/280730686/,8,9,3,80.8,10400000.0,Крёкшино
,https://www.cian.ru/sale/flat/298336860/,2,9,3,83.8,10391200.0,Крёкшино
developer,https://www.cian.ru/sale/flat/306745897/,2,9,3,56.7,11295547.0,Улица Горчакова
realtor,https://www.cian.ru/sale/flat/306283393/,7,9,3,73.0,11300000.0,Крёкшино
,https://www.cian.ru/sale/flat/277241841/,2,7,3,85.72,11400760.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306747517/,13,17,3,60.9,11407276.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306745051/,7,10,3,63.4,11425662.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/309195332/,2,16,3,64.9,11390388.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309197654/,4,9,3,78.53,11338476.0,Силикатная
developer,https://www.cian.ru/sale/flat/309188330/,1,14,3,69.98,11304919.0,Рассказовка
real_estate_agent,https://www.cian.ru/sale/flat/308284119/,3,4,3,56.5,11500000.0,Крёкшино
developer,https://www.cian.ru/sale/flat/308474775/,3,9,3,56.3,11497000.0,Кедровая
developer,https://www.cian.ru/sale/flat/307733224/,2,15,3,59.3,11539780.0,Солнцево
developer,https://www.cian.ru/sale/flat/306747523/,4,19,3,63.1,11529165.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306744768/,2,10,3,57.4,11474802.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/307282103/,4,10,3,53.6,11457248.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306747467/,2,9,3,56.8,11495070.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/309195330/,11,16,3,64.1,11612613.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/303068059/,5,11,3,56.6,11635000.0,Кедровая
developer,https://www.cian.ru/sale/flat/306745649/,4,9,3,70.0,11594421.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306745328/,9,9,3,62.0,11579337.0,Толстопальцево
real_estate_agent,https://www.cian.ru/sale/flat/306941915/,2,9,3,58.3,11700000.0,Улица Академика Янгеля
developer,https://www.cian.ru/sale/flat/309195226/,2,17,3,80.96,11669231.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309195525/,9,16,3,64.9,11755013.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309186609/,8,9,3,66.57,11776699.0,Рассказовка
realtor,https://www.cian.ru/sale/flat/309209278/,6,9,3,60.3,11700000.0,Зябликово
developer,https://www.cian.ru/sale/flat/306745119/,2,10,3,76.0,11745327.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/303067732/,2,9,3,58.7,11693000.0,Кедровая
developer,https://www.cian.ru/sale/flat/306088249/,4,9,3,57.8,11716000.0,Кедровая
developer,https://www.cian.ru/sale/flat/309188329/,1,14,3,78.08,11672023.0,Рассказовка
developer,https://www.cian.ru/sale/flat/307282102/,7,10,3,59.9,11897313.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/303066417/,3,14,3,61.1,11805000.0,Кедровая
developer,https://www.cian.ru/sale/flat/309187919/,12,17,3,87.61,11881756.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/308427192/,8,9,3,49.5,11900000.0,Медведково
developer,https://www.cian.ru/sale/flat/309213312/,16,16,3,78.44,11978965.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/306741873/,14,15,3,52.8,11943042.0,Ольховая
