author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
real_estate_agent,2,6,2,140.0,Чкаловская,True,1632075
real_estate_agent,6,6,2,98.0,Парк Культуры,True,2653061
real_estate_agent,2,4,2,342.8,Молодёжная,True,850904
unknown,6,6,2,30.0,Перерва,True,216667
real_estate_agent,5,5,2,43.2,Апрелевка,True,159722
real_estate_agent,3,9,2,43.5,Апрелевка,True,165517
real_estate_agent,1,5,2,45.3,Потапово,True,158940
developer,9,9,2,36.6,Толстопальцево,True,196058
developer,12,15,2,36.46,Румянцево,True,198445
developer,8,9,2,38.5,Толстопальцево,True,191894
developer,9,15,2,37.33,Румянцево,True,199680
developer,1,3,2,47.1,Апрелевка,True,159000
developer,2,9,2,41.0,Толстопальцево,True,184309
developer,3,15,2,37.96,Солнцево,True,199800
developer,1,3,2,47.5,Апрелевка,True,159000
developer,5,15,2,38.77,Румянцево,True,199559
developer,3,10,2,35.2,Толстопальцево,True,219290
developer,2,10,2,37.0,Толстопальцево,True,209353
developer,2,9,2,37.9,Толстопальцево,True,202836
developer,2,9,2,47.6,Толстопальцево,True,165895
developer,16,17,2,41.19,Филатов Луг,True,193065
developer,2,10,2,41.1,Толстопальцево,True,193559
developer,13,15,2,40.13,Румянцево,True,199764
developer,5,15,2,40.83,Румянцево,True,197984
developer,10,10,2,36.4,Толстопальцево,True,223601
real_estate_agent,5,9,2,59.3,Крёкшино,True,138280
developer,4,9,2,42.6,Толстопальцево,True,193440
developer,8,15,2,36.3,Солнцево,True,224541
developer,2,15,2,38.67,Солнцево,True,216125
real_estate_agent,5,9,2,59.7,Крёкшино,True,141000
real_estate_agent,3,6,2,51.4,Филатов Луг,True,164280
developer,4,10,2,43.4,Толстопальцево,True,195157
developer,2,10,2,43.8,Толстопальцево,True,193538
developer,5,10,2,40.4,Толстопальцево,True,208870
developer,4,12,2,35.9,Кедровая,True,236267
developer,12,17,2,52.09,Филатов Луг,True,162179
realtor,2,5,2,50.0,Щербинка,True,170000
real_estate_agent,8,9,2,62.3,Крёкшино,True,136437
developer,4,9,2,47.1,Толстопальцево,True,181281
developer,2,12,2,36.6,Кедровая,True,232459
developer,1,3,2,53.8,Апрелевка,True,158000
developer,2,21,2,54.97,Филатов Луг,True,156841
developer,3,10,2,45.7,Толстопальцево,True,187541
developer,5,11,2,38.1,Кедровая,True,226745
developer,1,3,2,53.6,Апрелевка,True,160000
developer,8,9,2,43.4,Улица Горчакова,True,198936
developer,9,17,2,52.79,Филатов Луг,True,163842
developer,6,9,2,38.4,Толстопальцево,True,227135
developer,7,19,2,41.5,Улица Горчакова,True,210103
homeowner,6,12,2,50.0,Филатов Луг,True,174000
developer,11,23,2,37.1,Филатов Луг,True,234840
real_estate_agent,4,7,2,67.38,Рассказовка,True,130000
developer,11,23,2,37.7,Филатов Луг,True,232940
developer,4,9,2,41.0,Улица Горчакова,True,218587
developer,3,12,2,39.0,Кедровая,True,229308
developer,11,14,2,52.92,Рассказовка,True,169010
developer,14,19,2,37.5,Бунинская аллея,True,238670
developer,4,9,2,55.8,Толстопальцево,True,162801
developer,5,9,2,43.2,Бунинская аллея,True,209557
developer,8,10,2,48.0,Толстопальцево,True,189534
developer,6,9,2,43.0,Толстопальцево,True,210429
developer,2,9,2,43.6,Улица Горчакова,True,208605
developer,10,17,2,41.1,Бунинская аллея,True,218984
developer,15,19,2,37.0,Улица Горчакова,True,247196
developer,11,14,2,54.97,Щербинка,True,166955
developer,3,15,2,37.81,Румянцево,True,243254
developer,11,23,2,39.2,Филатов Луг,True,233890
developer,1,14,2,58.8,Рассказовка,True,156306
developer,5,19,2,36.3,Бунинская аллея,True,252913
developer,19,19,2,37.1,Бунинская аллея,True,246570
developer,2,20,2,36.6,Улица Горчакова,True,249242
developer,6,9,2,42.7,Толстопальцево,True,215638
developer,3,9,2,38.7,Бунинская аллея,True,238192
developer,14,14,2,53.95,Щербинка,True,171182
developer,6,9,2,45.4,Толстопальцево,True,203619
developer,2,9,2,53.88,Силикатная,True,171652
real_estate_agent,1,12,2,44.7,Щёлковская,True,208054
developer,8,20,2,36.3,Улица Горчакова,True,255884
developer,2,9,2,40.4,Толстопальцево,True,229210
developer,13,14,2,52.32,Рассказовка,True,178330
developer,2,9,2,38.0,Улица Горчакова,True,245940
developer,3,9,2,39.0,Улица Горчакова,True,239495
developer,2,9,2,40.2,Улица Горчакова,True,232528
developer,12,15,2,35.9,Ольховая,True,259313
developer,7,9,2,38.7,Толстопальцево,True,240405
developer,8,9,2,37.6,Толстопальцево,True,248366
developer,1,11,2,40.7,Кедровая,True,227445
developer,2,9,2,40.2,Кедровая,True,232438
developer,1,14,2,34.3,Кедровая,True,269913
developer,22,22,2,53.08,Летово,True,174990
homeowner,4,17,2,58.4,Щербинка,True,159247
developer,2,20,2,39.4,Улица Горчакова,True,238673
developer,12,14,2,57.4,Щербинка,True,164263
developer,15,21,2,52.93,Филатов Луг,True,177406
developer,2,9,2,43.5,Толстопальцево,True,216314
developer,1,8,2,50.35,Рассказовка,True,187206
developer,20,23,2,51.1,Летово,True,184501
developer,1,14,2,54.43,Рассказовка,True,173409
developer,16,16,2,39.0,Бунинская аллея,True,242292
developer,1,14,2,52.72,Рассказовка,True,180654
developer,2,10,2,41.1,Толстопальцево,True,231913
developer,2,9,2,42.3,Кедровая,True,224444
developer,10,17,2,59.64,Филатов Луг,True,159464
developer,12,12,2,45.22,Летово,True,211041
developer,16,17,2,55.47,Филатов Луг,True,170613
developer,2,9,2,43.6,Улица Горчакова,True,218398
developer,8,9,2,39.0,Улица Горчакова,True,244031
developer,3,9,2,38.0,Улица Горчакова,True,250535
developer,3,9,2,37.6,Новомосковская,True,253021
developer,3,20,2,34.8,Новодачная,True,277000
developer,13,15,2,37.41,Солнцево,True,257498
developer,4,19,2,49.6,Улица Горчакова,True,193052
developer,8,9,2,37.7,Бунинская аллея,True,255733
developer,16,23,2,36.8,Новомосковская,True,261816
developer,5,22,2,47.0,Бунинская аллея,True,204999
real_estate_agent,17,22,2,41.4,Новомосковская,True,231884
real_estate_agent,5,9,2,38.1,Щёлковская,True,253281
developer,3,13,2,38.8,Новомосковская,True,250569
developer,8,23,2,40.6,Филатов Луг,True,239715
developer,3,19,2,53.1,Улица Горчакова,True,183318
developer,7,19,2,48.7,Бунинская аллея,True,198798
developer,9,12,2,57.4,Щербинка,True,169814
developer,1,15,2,50.25,Солнцево,True,192825
developer,8,12,2,39.9,Ольховая,True,243177
developer,5,10,2,56.7,Толстопальцево,True,170920
developer,3,3,2,63.7,Апрелевка,True,153000
developer,5,9,2,51.91,Силикатная,True,187652
developer,9,9,2,52.92,Силикатная,True,183665
developer,14,14,2,52.45,Рассказовка,True,184846
developer,6,9,2,41.0,Улица Горчакова,True,236741
developer,2,18,2,53.3,Бунинская аллея,True,182615
developer,13,17,2,37.4,Бунинская аллея,True,258839
developer,3,3,2,58.6,Апрелевка,True,165000
developer,5,19,2,53.1,Улица Горчакова,True,185294
developer,12,14,2,53.95,Щербинка,True,182354
developer,10,15,2,44.32,Солнцево,True,221361
developer,10,23,2,42.6,Филатов Луг,True,230090
developer,18,18,2,43.94,Филатов Луг,True,222622
developer,3,9,2,42.8,Кедровая,True,230070
developer,12,12,2,35.0,Кедровая,True,279143
developer,3,17,2,51.71,Филатов Луг,True,190110
developer,4,12,2,55.31,Рассказовка,True,176959
developer,6,8,2,52.71,Рассказовка,True,185721
developer,3,17,2,60.52,Филатов Луг,True,161687
real_estate_agent,8,9,2,38.3,Лианозово,True,258486
developer,3,22,2,52.1,Бунинская аллея,True,190706
developer,11,17,2,53.7,Улица Горчакова,True,184124
developer,4,12,2,41.3,Новомосковская,True,239859
developer,4,18,2,36.3,Бунинская аллея,True,273586
developer,2,9,2,57.2,Толстопальцево,True,173870
developer,2,10,2,41.3,Толстопальцево,True,239578
developer,9,12,2,39.7,Новомосковская,True,250319
developer,4,9,2,40.4,Улица Горчакова,True,245990
developer,1,15,2,46.18,Румянцево,True,213932
developer,1,9,2,59.94,Силикатная,True,165545
developer,6,8,2,40.2,Бунинская аллея,True,246916
developer,9,24,2,36.1,Новомосковская,True,273915
developer,2,3,2,63.7,Апрелевка,True,155000
developer,7,13,2,36.1,Бунинская аллея,True,277934
developer,12,18,2,40.5,Бунинская аллея,True,245982
developer,4,23,2,50.5,Филатов Луг,True,198489
developer,4,23,2,47.6,Филатов Луг,True,211090
developer,1,7,2,59.16,Рассказовка,True,168622
developer,9,17,2,52.0,Улица Горчакова,True,192770
developer,7,17,2,54.0,Улица Горчакова,True,184910
developer,5,59,2,35.2,Давыдково,True,408700
homeowner,19,45,2,66.0,Селигерская,True,242424
developer,12,44,2,53.42,Кунцевская,True,405387
real_estate_agent,6,9,2,61.1,Нижегородская,True,359738
developer,5,21,2,63.4,Площадь Ильича,True,386200
real_estate_agent,59,85,2,90.3,Москва-Сити,True,830565
real_estate_agent,21,22,2,39.9,Филатов Луг,True,283208
developer,3,10,2,45.7,Толстопальцево,True,218800
homeowner,9,9,2,44.0,Люблино,True,227273
developer,2,3,2,63.6,Апрелевка,True,157000
developer,18,19,2,53.75,Летово,True,185378
developer,9,9,2,40.2,Бунинская аллея,True,247991
developer,9,18,2,42.9,Новомосковская,True,236381
developer,9,24,2,38.4,Новомосковская,True,263289
developer,2,12,2,38.6,Бунинская аллея,True,260984
developer,4,14,2,40.4,Бунинская аллея,True,249344
developer,1,9,2,59.94,Силикатная,True,168190
developer,1,14,2,59.18,Рассказовка,True,170138
developer,2,13,2,38.6,Бунинская аллея,True,260984
developer,12,12,2,39.1,Ольховая,True,257159
developer,2,14,2,40.9,Бунинская аллея,True,247519
developer,6,9,2,54.7,Толстопальцево,True,185647
developer,1,12,2,52.8,Щербинка,True,193500
developer,12,23,2,45.4,Филатов Луг,True,224903
developer,2,10,2,54.4,Рассказовка,True,187770
developer,9,14,2,54.59,Рассказовка,True,187171
developer,8,9,2,40.0,Бунинская аллея,True,256086
developer,6,10,2,40.4,Толстопальцево,True,251258
developer,6,9,2,43.9,Кедровая,True,233098
developer,2,9,2,46.3,Улица Горчакова,True,219930
developer,10,16,2,51.94,Летово,True,197341
developer,2,19,2,49.3,Улица Горчакова,True,207327
developer,2,8,2,40.8,Новомосковская,True,250801
developer,6,19,2,40.6,Бунинская аллея,True,251434
realtor,12,12,2,44.8,not available,False,227679
developer,2,3,2,63.5,Апрелевка,True,160000
real_estate_agent,4,9,2,37.8,Окская,True,271164
real_estate_agent,4,9,2,44.9,Тютчевская,True,229399
developer,4,13,2,44.9,Новомосковская,True,229946
developer,19,23,2,49.8,Филатов Луг,True,206658
developer,2,14,2,57.4,Щербинка,True,179160
developer,14,14,2,56.7,Филатов Луг,True,182041
developer,14,14,2,55.9,Филатов Луг,True,184636
developer,8,9,2,54.59,Рассказовка,True,187999
developer,7,9,2,45.5,Толстопальцево,True,227149
developer,14,16,2,55.9,Филатов Луг,True,184751
developer,3,9,2,50.8,Филатов Луг,True,203395
developer,4,11,2,47.9,Щербинка,True,216039
developer,18,23,2,43.6,Филатов Луг,True,235733
developer,4,9,2,59.64,Силикатная,True,173011
developer,11,17,2,58.29,Филатов Луг,True,177381
developer,2,17,2,54.5,Улица Горчакова,True,189675
developer,4,8,2,38.8,Новомосковская,True,264207
developer,12,15,2,44.7,Ольховая,True,230749
real_estate_agent,4,7,2,43.2,Санино,True,241667
developer,3,9,2,55.7,Толстопальцево,True,185868
developer,2,9,2,40.4,Бунинская аллея,True,257158
developer,9,9,2,57.4,Рассказовка,True,181434
developer,7,17,2,47.4,Улица Горчакова,True,220111
developer,9,10,2,53.5,Толстопальцево,True,193853
developer,13,13,2,51.79,Филатов Луг,True,200952
developer,1,17,2,51.6,Щербинка,True,202368
developer,10,10,2,49.96,Летово,True,207750
developer,14,17,2,36.0,Бунинская аллея,True,288954
developer,6,6,2,41.2,Новомосковская,True,251460
developer,8,9,2,53.0,Филатов Луг,True,196650
realtor,7,9,2,45.0,Грачёвская,True,233333
real_estate_agent,3,9,2,47.6,Царицыно,True,219538
real_estate_agent,7,17,2,51.2,Некрасовка,True,205078
developer,8,9,2,53.9,Толстопальцево,True,194109
developer,13,14,2,59.65,Щербинка,True,175267
developer,4,23,2,52.2,Филатов Луг,True,201438
developer,4,12,2,41.5,Новомосковская,True,251861
developer,10,16,2,57.3,Филатов Луг,True,183683
developer,6,6,2,57.54,Рассказовка,True,182150
developer,9,9,2,57.46,Рассказовка,True,181868
developer,8,9,2,54.6,Толстопальцево,True,192025
developer,4,9,2,47.1,Толстопальцево,True,223023
developer,14,17,2,50.6,Щербинка,True,207297
developer,3,11,2,46.6,Кедровая,True,225193
developer,9,16,2,59.0,Филатов Луг,True,177455
developer,4,23,2,41.8,Новомосковская,True,251690
developer,3,8,2,38.0,Новомосковская,True,275184
developer,6,13,2,40.5,Бунинская аллея,True,260127
real_estate_agent,12,12,2,52.1,Бибирево,True,203455
developer,1,11,2,47.5,Зеленоград — Крюково,True,223479
developer,2,14,2,53.31,Щербинка,True,199291
developer,7,12,2,41.4,Новомосковская,True,255907
developer,3,17,2,51.0,Щербинка,True,208599
developer,3,9,2,54.5,Филатов Луг,True,194845
developer,3,17,2,39.8,Бунинская аллея,True,266541
developer,5,17,2,52.0,Улица Горчакова,True,203646
developer,17,19,2,41.3,Бунинская аллея,True,257097
developer,12,12,2,35.9,Новомосковская,True,295773
developer,8,13,2,40.4,Бунинская аллея,True,262892
real_estate_agent,9,14,2,61.0,Потапово,True,175410
developer,3,23,2,58.0,Филатов Луг,True,185155
developer,14,15,2,48.5,Ольховая,True,220643
developer,12,19,2,36.2,Бунинская аллея,True,296037
developer,2,15,2,41.4,Бунинская аллея,True,258109
developer,2,17,2,48.2,Щербинка,True,221991
developer,2,9,2,57.4,Филатов Луг,True,187150
developer,6,14,2,60.02,Рассказовка,True,177902
developer,2,19,2,70.2,Бунинская аллея,True,152889
developer,13,19,2,49.6,Улица Горчакова,True,216564
developer,5,8,2,43.2,Новомосковская,True,247209
real_estate_agent,4,12,2,50.0,Юго-Восточная,True,219000
developer,14,14,2,59.65,Щербинка,True,183948
developer,4,20,2,51.78,Филатов Луг,True,211049
developer,4,9,2,60.61,Рассказовка,True,180817
developer,1,8,2,59.6,Рассказовка,True,184266
developer,2,20,2,47.3,Улица Горчакова,True,232528
developer,15,15,2,51.9,Ольховая,True,210903
developer,2,9,2,59.5,Филатов Луг,True,184205
developer,12,23,2,55.61,Румянцево,True,197498
developer,3,17,2,51.71,Филатов Луг,True,211279
developer,6,6,2,58.03,Рассказовка,True,189301
developer,8,16,2,37.5,Бунинская аллея,True,291675
developer,4,23,2,58.6,Филатов Луг,True,189016
developer,10,11,2,50.4,Новомосковская,True,219087
developer,2,9,2,57.5,Филатов Луг,True,192850
developer,1,11,2,48.7,Кедровая,True,227454
developer,6,16,2,42.9,Ольховая,True,257860
developer,6,14,2,56.34,Летово,True,195727
developer,10,10,2,38.6,Новомосковская,True,286695
developer,2,9,2,38.0,Бунинская аллея,True,292103
developer,3,3,2,54.5,Апрелевка,True,203000
developer,4,18,2,39.66,Шоссе Энтузиастов,True,280700
developer,4,8,2,50.3,Улица Горчакова,True,222033
developer,12,16,2,37.3,Бунинская аллея,True,297943
developer,1,8,2,52.3,Алтуфьево,True,213600
developer,5,13,2,53.42,Щербинка,True,209547
developer,9,13,2,52.75,Филатов Луг,True,211051
developer,16,16,2,56.7,Филатов Луг,True,196423
developer,17,23,2,57.27,Румянцево,True,193971
developer,6,9,2,62.02,Рассказовка,True,179979
developer,1,8,2,53.89,Рассказовка,True,207054
developer,1,7,2,57.59,Новоподрезково,True,193409
developer,1,16,2,57.48,Новоподрезково,True,193248
developer,8,24,2,48.9,Новомосковская,True,227397
developer,10,15,2,38.1,Ольховая,True,292992
developer,11,18,2,51.9,Филатов Луг,True,214676
developer,3,11,2,49.7,Кедровая,True,225191
developer,11,16,2,39.4,Новомосковская,True,282511
developer,5,17,2,54.2,Филатов Луг,True,205910
developer,6,14,2,67.18,Летово,True,166011
developer,3,8,2,50.5,Улица Горчакова,True,220575
developer,17,18,2,38.5,Новомосковская,True,290385
developer,16,17,2,36.4,Прокшино,True,305782
developer,2,20,2,49.1,Улица Горчакова,True,230001
developer,15,16,2,56.7,Филатов Луг,True,198487
developer,8,9,2,60.3,Рассказовка,True,187049
developer,3,17,2,53.74,Филатов Луг,True,209685
developer,1,13,2,57.46,Новоподрезково,True,195387
developer,13,18,2,49.5,Новомосковская,True,226310
developer,7,12,2,54.0,Ольховая,True,208251
developer,9,9,2,62.9,Филатов Луг,True,178980
developer,2,16,2,42.9,Ольховая,True,262747
developer,11,11,2,44.4,Новомосковская,True,252412
developer,10,16,2,38.9,Бунинская аллея,True,289668
developer,5,9,2,40.2,Бунинская аллея,True,281068
developer,1,20,2,54.3,Филатов Луг,True,207732
developer,2,9,2,56.45,Филатов Луг,True,199025
developer,9,9,2,53.64,Филатов Луг,True,210045
developer,9,9,2,58.01,Филатов Луг,True,193515
real_estate_agent,5,14,2,37.8,Сетунь,True,300265
realtor,6,9,2,44.0,Пражская,True,259091
real_estate_agent,4,12,2,48.4,Филатов Луг,True,235537
developer,2,8,2,51.3,Алтуфьево,True,221700
developer,3,15,2,54.49,Щербинка,True,208201
developer,12,12,2,38.4,Прокшино,True,297819
homeowner,2,9,2,44.6,Яхромская,True,255605
developer,4,11,2,49.7,Зеленоград — Крюково,True,229803
developer,16,16,2,56.9,Филатов Луг,True,200188
developer,16,16,2,57.7,Филатов Луг,True,197794
developer,16,17,2,50.8,Щербинка,True,225339
developer,21,24,2,44.1,Окружная,True,257640
developer,3,11,2,52.1,Зеленоград — Крюково,True,218829
developer,6,17,2,38.0,Бунинская аллея,True,299959
developer,5,20,2,54.85,Филатов Луг,True,207906
developer,17,19,2,37.4,Бунинская аллея,True,304942
developer,16,18,2,38.6,Новомосковская,True,293889
developer,18,18,2,38.4,Новомосковская,True,295866
developer,10,16,2,39.6,Бунинская аллея,True,287997
developer,5,9,2,56.0,Филатов Луг,True,202920
homeowner,5,5,2,45.3,Кузьминки,True,249448
developer,16,23,2,45.5,Филатов Луг,True,251087
real_estate_agent,13,19,2,54.9,Новоподрезково,True,209472
real_estate_agent,2,15,2,41.6,Потапово,True,276442
real_estate_agent,8,9,2,44.5,Планерная,True,258427
realtor,4,16,2,53.6,Новоясеневская,True,213619
real_estate_agent,4,17,2,42.1,Водный стадион,True,273159
developer,9,18,2,51.0,Бунинская аллея,True,224513
developer,3,12,2,54.3,Щербинка,True,212509
developer,3,9,2,57.2,Толстопальцево,True,201386
developer,21,25,2,51.7,Зеленоград — Крюково,True,222549
developer,14,14,2,59.1,Филатов Луг,True,194051
developer,3,9,2,64.1,Филатов Луг,True,179170
developer,1,12,2,50.6,Кедровая,True,227451
developer,3,14,2,55.1,Кедровая,True,208022
developer,9,14,2,52.2,Кедровая,True,220517
developer,4,20,2,52.2,Улица Горчакова,True,220794
developer,3,16,2,41.2,Ольховая,True,278948
developer,13,17,2,58.9,Бунинская аллея,True,194879
developer,2,19,2,63.9,Бунинская аллея,True,179358
developer,5,20,2,47.5,Улица Горчакова,True,241948
developer,17,23,2,49.4,Новомосковская,True,233734
homeowner,5,5,2,56.0,Перово,True,205357
developer,2,9,2,59.45,Филатов Луг,True,193610
real_estate_agent,8,9,2,43.0,Щёлковская,True,268605
developer,2,12,2,54.0,Зеленоград — Крюково,True,214923
developer,15,18,2,53.0,Новомосковская,True,218078
developer,8,30,2,36.4,Бунинская аллея,True,319362
developer,3,13,2,54.3,Щербинка,True,214281
developer,12,12,2,51.71,Щербинка,True,223822
developer,3,12,2,52.91,Щербинка,True,219673
developer,1,15,2,53.72,Солнцево,True,215437
developer,9,16,2,61.7,Филатов Луг,True,187688
developer,10,12,2,39.3,Прокшино,True,296301
developer,2,9,2,56.5,Толстопальцево,True,205312
developer,3,9,2,56.98,Филатов Луг,True,203300
developer,6,14,2,55.5,Кедровая,True,209532
developer,8,17,2,39.9,Бунинская аллея,True,290061
developer,3,9,2,60.96,Силикатная,True,190567
developer,1,15,2,53.0,Новоподрезково,True,218461
developer,17,17,2,49.7,Бунинская аллея,True,233855
developer,2,9,2,48.4,Бунинская аллея,True,238729
developer,3,8,2,45.7,Новомосковская,True,253773
developer,2,7,2,43.6,Новомосковская,True,265915
developer,2,17,2,37.1,Прокшино,True,313679
developer,1,19,2,52.7,Филатов Луг,True,220062
developer,12,20,2,44.5,Новодачная,True,265000
developer,17,20,2,44.3,Новодачная,True,265000
developer,3,11,2,62.5,Щербинка,True,187674
homeowner,4,9,2,43.0,Новогиреево,True,297674
developer,12,17,2,44.4,Ломоносовский проспект,True,656198
developer,11,24,2,58.1,Технопарк,True,484894
real_estate_agent,12,17,2,57.8,Раменки,True,478339
developer,7,8,2,121.8,Смоленская,True,1157895
homeowner,5,18,2,39.9,Речной вокзал,True,538847
developer,7,9,2,55.6,Бунинская аллея,True,209682
developer,21,30,2,40.4,Бунинская аллея,True,291631
developer,14,23,2,65.98,Румянцево,True,178302
developer,2,15,2,51.83,Щербинка,True,225992
developer,14,15,2,54.58,Щербинка,True,215335
developer,1,16,2,57.48,Новоподрезково,True,203374
developer,7,24,2,48.8,Окружная,True,241110
developer,2,28,2,52.9,Зеленоград — Крюково,True,222549
developer,17,24,2,46.8,Окружная,True,251750
developer,2,14,2,52.5,Кедровая,True,224667
developer,1,7,2,57.44,Рассказовка,True,204044
developer,6,14,2,60.15,Рассказовка,True,194685
developer,11,15,2,50.9,Летово,True,231676
developer,11,15,2,48.0,Летово,True,244703
developer,1,13,2,56.38,Новоподрезково,True,207995
developer,3,17,2,57.16,Филатов Луг,True,204793
developer,7,14,2,56.98,Филатов Луг,True,206973
developer,9,11,2,46.6,Новомосковская,True,252475
developer,9,10,2,40.1,Новомосковская,True,291432
developer,7,16,2,36.1,Новомосковская,True,324069
developer,8,13,2,41.5,Прокшино,True,282107
developer,13,13,2,40.7,Прокшино,True,289497
developer,2,24,2,56.3,Новомосковская,True,208444
homeowner,11,14,2,43.7,Юго-Восточная,True,266590
realtor,25,26,2,41.0,Пятницкое шоссе,True,285366
developer,2,12,2,47.9,Прокшино,True,249803
developer,8,17,2,36.1,Бунинская аллея,True,332326
developer,5,13,2,57.59,Щербинка,True,206963
developer,16,16,2,57.7,Филатов Луг,True,206553
developer,2,12,2,45.3,Кедровая,True,263907
developer,1,9,2,59.63,Силикатная,True,200514
developer,1,5,2,53.92,Рассказовка,True,221022
developer,1,21,2,36.14,Калитники,True,330730
developer,17,17,2,60.38,Новоподрезково,True,198403
developer,2,38,2,35.6,Перерва,True,336517
developer,14,23,2,53.2,Новомосковская,True,224951
developer,11,17,2,42.1,Прокшино,True,283514
developer,2,12,2,42.1,Филатов Луг,True,283084
developer,2,11,2,51.6,Новомосковская,True,232239
developer,8,16,2,35.8,Новомосковская,True,332640
developer,14,30,2,36.6,Бунинская аллея,True,327668
developer,15,25,2,48.6,Зеленоград — Крюково,True,246822
developer,3,23,2,65.8,Филатов Луг,True,181798
real_estate_agent,16,16,2,50.5,Румянцево,True,237624
realtor,4,9,2,37.9,Рабочий посёлок,True,316623
real_estate_agent,2,33,2,32.1,Черкизовская,True,373832
real_estate_agent,3,12,2,47.0,Люблино,True,255319
real_estate_agent,6,12,2,48.4,Люблино,True,247934
developer,12,12,2,52.9,Зеленоград — Крюково,True,228780
developer,4,12,2,55.2,Зеленоград — Крюково,True,219945
developer,4,18,2,43.25,Шоссе Энтузиастов,True,280400
developer,14,15,2,49.9,Строгино,True,243460
developer,15,18,2,50.1,Бунинская аллея,True,239845
developer,5,16,2,39.6,Новомосковская,True,304717
developer,15,15,2,40.6,Филатов Луг,True,296936
developer,9,18,2,48.9,Бунинская аллея,True,247045
developer,14,14,2,51.94,Щербинка,True,231543
developer,2,15,2,60.12,Щербинка,True,200620
developer,2,17,2,49.5,Корниловская,True,243000
developer,5,14,2,58.59,Филатов Луг,True,206358
developer,1,7,2,59.18,Рассказовка,True,202892
developer,1,13,2,57.77,Новоподрезково,True,208744
developer,1,14,2,58.06,Новоподрезково,True,207138
developer,15,15,2,39.6,Филатов Луг,True,305120
developer,2,9,2,64.8,Филатов Луг,True,187340
developer,2,28,2,56.2,Зеленоград — Крюково,True,216132
developer,6,11,2,50.5,Новомосковская,True,238459
developer,15,22,2,54.5,Рассказовка,True,220856
developer,15,23,2,54.25,Румянцево,True,222802
developer,10,19,2,61.95,Летово,True,195693
developer,1,5,2,53.1,Рассказовка,True,228733
developer,5,9,2,45.2,Новомосковская,True,267144
developer,2,13,2,43.7,Прокшино,True,275397
developer,9,16,2,42.6,Прокшино,True,284505
developer,20,24,2,52.2,Новомосковская,True,230221
developer,13,16,2,34.1,Прокшино,True,354213
developer,4,14,2,48.8,Бунинская аллея,True,248249
developer,24,30,2,40.3,Бунинская аллея,True,300431
unknown,2,6,2,70.0,Варшавская,True,451429
real_estate_agent,4,9,2,47.0,Ломоносовский проспект,True,561702
realtor,7,17,2,60.3,Некрасовка,True,215589
unknown,3,9,2,45.1,Текстильщики,True,254080
developer,2,16,2,55.54,Тульская,True,418800
real_estate_agent,12,17,2,52.0,Крылатское,True,344231
realtor,3,9,2,45.0,Пражская,True,331111
real_estate_agent,5,24,2,49.1,Ольховая,True,287169
developer,3,14,2,90.0,Белорусская,True,965000
developer,3,16,2,59.9,Тушинская,True,314977
developer,9,34,2,39.2,Нагорная,True,463000
real_estate_agent,6,13,2,120.2,Смоленская,True,730000
real_estate_agent,12,17,2,53.6,Коломенская,True,408582
real_estate_agent,4,11,2,70.0,Маяковская,True,567857
developer,2,10,3,147.5,Фрунзенская,True,2523797
real_estate_agent,2,10,3,115.0,Белорусская,True,878261
homeowner,6,9,3,60.0,Бибирево,True,308333
developer,4,20,3,103.7,Фили,True,388544
real_estate_agent,22,34,3,83.6,Поклонная,True,1016746
real_estate_agent,4,9,3,52.0,Измайловская,True,326923
developer,3,10,3,105.8,Поклонная,True,1091026
real_estate_agent,11,20,3,87.02,Тульская,True,378200
real_estate_agent,35,41,3,97.4,Аэропорт,True,975359
realtor,1,6,3,78.8,Трубная,True,507487
developer,2,21,3,157.8,Улица 1905 года,True,1047000
real_estate_agent,4,8,3,70.0,Смоленская,True,951465
realtor,7,9,3,58.0,Улица Академика Янгеля,True,272414
developer,5,43,3,84.79,Дмитровская,True,441575
real_estate_agent,6,12,3,65.6,Филатов Луг,True,193598
developer,5,5,3,183.1,Арбатская,True,953000
real_estate_agent,12,12,3,148.7,Маяковская,True,1400000
realtor,6,9,3,58.7,Крымская,True,366269
developer,10,23,3,83.1,Бауманская,True,478000
real_estate_agent,8,12,3,65.7,Раменки,True,405023
developer,2,14,3,142.1,Полянка,True,2177129
real_estate_agent,45,55,3,79.9,Аминьевская,True,405000
real_estate_agent,5,7,3,172.26,Спортивная,True,2644390
developer,4,33,3,74.72,Белорусская,True,592900
real_estate_agent,2,12,3,106.2,ЦСКА,True,499058
developer,9,29,3,82.3,Нагатинский Затон,True,415148
real_estate_agent,2,4,3,140.0,Трубная,True,1390445
real_estate_agent,7,16,3,170.0,Ломоносовский проспект,True,435294
developer,7,13,3,50.8,Ватутинки,True,312937
real_estate_agent,4,35,3,84.3,Аминьевская,True,480427
real_estate_agent,2,6,3,70.0,Пушкинская,True,964286
realtor,12,17,3,75.4,Беляево,True,311671
real_estate_agent,11,13,3,73.0,Минская,True,613699
real_estate_agent,4,5,3,64.8,Технопарк,True,586265
real_estate_agent,3,41,3,74.4,Кутузовская,True,557796
developer,2,19,3,76.8,ЗИЛ,True,407631
real_estate_agent,2,6,3,133.6,Крылатское,True,486527
real_estate_agent,4,36,3,120.0,Минская,True,916667
developer,7,25,3,64.8,Саларьево,True,272750
