author_type,url,floor,floors_count,rooms_count,total_meters,price,underground,availability_underground,price_per_meter
homeowner,https://www.cian.ru/sale/flat/306420969/,11,14,2,43.7,11650000,Юго-Восточная,True,266590
realtor,https://www.cian.ru/sale/flat/307546098/,25,26,2,41.0,11700000,Пятницкое шоссе,True,285366
developer,https://www.cian.ru/sale/flat/308161553/,2,12,2,47.9,11965550,Прокшино,True,249803
developer,https://www.cian.ru/sale/flat/306738770/,8,17,2,36.1,11996969,Бунинская аллея,True,332326
developer,https://www.cian.ru/sale/flat/309190426/,5,13,2,57.59,11919009,Щербинка,True,206963
developer,https://www.cian.ru/sale/flat/309195491/,16,16,2,57.7,11918116,Филатов Луг,True,206553
developer,https://www.cian.ru/sale/flat/303067073/,2,12,2,45.3,11955000,Кедровая,True,263907
developer,https://www.cian.ru/sale/flat/309197776/,1,9,2,59.63,11956647,Силикатная,True,200514
developer,https://www.cian.ru/sale/flat/309188297/,1,5,2,53.92,11917486,Рассказовка,True,221022
developer,https://www.cian.ru/sale/flat/303376729/,1,21,2,36.14,11952596,Калитники,True,330730
developer,https://www.cian.ru/sale/flat/309193151/,17,17,2,60.38,11979558,Новоподрезково,True,198403
developer,https://www.cian.ru/sale/flat/309193024/,2,38,2,35.6,11980000,Перерва,True,336517
developer,https://www.cian.ru/sale/flat/306743749/,14,23,2,53.2,11967405,Новомосковская,True,224951
developer,https://www.cian.ru/sale/flat/306742690/,11,17,2,42.1,11935939,Прокшино,True,283514
developer,https://www.cian.ru/sale/flat/307282090/,2,12,2,42.1,11917836,Филатов Луг,True,283084
developer,https://www.cian.ru/sale/flat/306744270/,2,11,2,51.6,11983532,Новомосковская,True,232239
developer,https://www.cian.ru/sale/flat/306743472/,8,16,2,35.8,11908512,Новомосковская,True,332640
developer,https://www.cian.ru/sale/flat/306740380/,14,30,2,36.6,11992660,Бунинская аллея,True,327668
developer,https://www.cian.ru/sale/flat/303987462/,15,25,2,48.6,11995549,Зеленоград — Крюково,True,246822
developer,https://www.cian.ru/sale/flat/308704175/,3,23,2,65.8,11962295,Филатов Луг,True,181798
real_estate_agent,https://www.cian.ru/sale/flat/308802631/,16,16,2,50.5,12000000,Румянцево,True,237624
realtor,https://www.cian.ru/sale/flat/309141162/,4,9,2,37.9,12000000,Рабочий посёлок,True,316623
real_estate_agent,https://www.cian.ru/sale/flat/307994662/,2,33,2,32.1,12000000,Черкизовская,True,373832
real_estate_agent,https://www.cian.ru/sale/flat/309086066/,3,12,2,47.0,12000000,Люблино,True,255319
real_estate_agent,https://www.cian.ru/sale/flat/308572380/,6,12,2,48.4,12000000,Люблино,True,247934
developer,https://www.cian.ru/sale/flat/309259268/,12,12,2,52.9,12102461,Зеленоград — Крюково,True,228780
developer,https://www.cian.ru/sale/flat/309259267/,4,12,2,55.2,12140963,Зеленоград — Крюково,True,219945
developer,https://www.cian.ru/sale/flat/308561363/,4,18,2,43.25,12127300,Шоссе Энтузиастов,True,280400
developer,https://www.cian.ru/sale/flat/306985413/,14,15,2,49.9,12148654,Строгино,True,243460
developer,https://www.cian.ru/sale/flat/306748245/,15,18,2,50.1,12016214,Бунинская аллея,True,239845
developer,https://www.cian.ru/sale/flat/306743143/,5,16,2,39.6,12066793,Новомосковская,True,304717
developer,https://www.cian.ru/sale/flat/306742483/,15,15,2,40.6,12055602,Филатов Луг,True,296936
developer,https://www.cian.ru/sale/flat/308314400/,9,18,2,48.9,12080504,Бунинская аллея,True,247045
developer,https://www.cian.ru/sale/flat/309185902/,14,14,2,51.94,12026355,Щербинка,True,231543
developer,https://www.cian.ru/sale/flat/309190319/,2,15,2,60.12,12061251,Щербинка,True,200620
developer,https://www.cian.ru/sale/flat/304854214/,2,17,2,49.5,12028500,Корниловская,True,243000
developer,https://www.cian.ru/sale/flat/309195291/,5,14,2,58.59,12090494,Филатов Луг,True,206358
developer,https://www.cian.ru/sale/flat/309186531/,1,7,2,59.18,12007159,Рассказовка,True,202892
developer,https://www.cian.ru/sale/flat/309193499/,1,13,2,57.77,12059141,Новоподрезково,True,208744
developer,https://www.cian.ru/sale/flat/309193300/,1,14,2,58.06,12026432,Новоподрезково,True,207138
developer,https://www.cian.ru/sale/flat/306742380/,15,15,2,39.6,12082752,Филатов Луг,True,305120
developer,https://www.cian.ru/sale/flat/305234494/,2,9,2,64.8,12139631,Филатов Луг,True,187340
developer,https://www.cian.ru/sale/flat/306483769/,2,28,2,56.2,12146618,Зеленоград — Крюково,True,216132
developer,https://www.cian.ru/sale/flat/306743872/,6,11,2,50.5,12042174,Новомосковская,True,238459
developer,https://www.cian.ru/sale/flat/304056476/,15,22,2,54.5,12036641,Рассказовка,True,220856
developer,https://www.cian.ru/sale/flat/309195607/,15,23,2,54.25,12086986,Румянцево,True,222802
developer,https://www.cian.ru/sale/flat/309194868/,10,19,2,61.95,12123181,Летово,True,195693
developer,https://www.cian.ru/sale/flat/309188253/,1,5,2,53.1,12145746,Рассказовка,True,228733
developer,https://www.cian.ru/sale/flat/306743987/,5,9,2,45.2,12074909,Новомосковская,True,267144
developer,https://www.cian.ru/sale/flat/306743040/,2,13,2,43.7,12034849,Прокшино,True,275397
developer,https://www.cian.ru/sale/flat/306742780/,9,16,2,42.6,12119913,Прокшино,True,284505
developer,https://www.cian.ru/sale/flat/306743430/,20,24,2,52.2,12017531,Новомосковская,True,230221
developer,https://www.cian.ru/sale/flat/306742933/,13,16,2,34.1,12078663,Прокшино,True,354213
developer,https://www.cian.ru/sale/flat/308314485/,4,14,2,48.8,12114555,Бунинская аллея,True,248249
developer,https://www.cian.ru/sale/flat/306740167/,24,30,2,40.3,12107366,Бунинская аллея,True,300431
unknown,https://www.cian.ru/sale/flat/299351553/,2,6,2,70.0,31600000,Варшавская,True,451429
real_estate_agent,https://www.cian.ru/sale/flat/308686231/,4,9,2,47.0,26400000,Ломоносовский проспект,True,561702
realtor,https://www.cian.ru/sale/flat/305034512/,7,17,2,60.3,13000000,Некрасовка,True,215589
unknown,https://www.cian.ru/sale/flat/292924407/,3,9,2,45.1,11459000,Текстильщики,True,254080
developer,https://www.cian.ru/sale/flat/309207190/,2,16,2,55.54,23260152,Тульская,True,418800
real_estate_agent,https://www.cian.ru/sale/flat/309233828/,12,17,2,52.0,17900000,Крылатское,True,344231
realtor,https://www.cian.ru/sale/flat/308978491/,3,9,2,45.0,14900000,Пражская,True,331111
real_estate_agent,https://www.cian.ru/sale/flat/307032811/,5,24,2,49.1,14100000,Ольховая,True,287169
developer,https://www.cian.ru/sale/flat/306566186/,3,14,2,90.0,86850000,Белорусская,True,965000
developer,https://www.cian.ru/sale/flat/308167123/,3,16,2,59.9,18867122,Тушинская,True,314977
developer,https://www.cian.ru/sale/flat/303506216/,9,34,2,39.2,18149600,Нагорная,True,463000
real_estate_agent,https://www.cian.ru/sale/flat/304872335/,6,13,2,120.2,87746000,Смоленская,True,730000
real_estate_agent,https://www.cian.ru/sale/flat/308958428/,12,17,2,53.6,21900000,Коломенская,True,408582
real_estate_agent,https://www.cian.ru/sale/flat/309123191/,4,11,2,70.0,39750000,Маяковская,True,567857
developer,https://www.cian.ru/sale/flat/306342049/,2,10,3,147.5,372260000,Фрунзенская,True,2523797
real_estate_agent,https://www.cian.ru/sale/flat/306567075/,2,10,3,115.0,101000000,Белорусская,True,878261
homeowner,https://www.cian.ru/sale/flat/307048192/,6,9,3,60.0,18500000,Бибирево,True,308333
developer,https://www.cian.ru/sale/flat/307941294/,4,20,3,103.7,40291971,Фили,True,388544
real_estate_agent,https://www.cian.ru/sale/flat/309188522/,22,34,3,83.6,85000000,Поклонная,True,1016746
real_estate_agent,https://www.cian.ru/sale/flat/307699813/,4,9,3,52.0,17000000,Измайловская,True,326923
developer,https://www.cian.ru/sale/flat/303519403/,3,10,3,105.8,115430498,Поклонная,True,1091026
real_estate_agent,https://www.cian.ru/sale/flat/305679858/,11,20,3,87.02,32910964,Тульская,True,378200
real_estate_agent,https://www.cian.ru/sale/flat/305736633/,35,41,3,97.4,95000000,Аэропорт,True,975359
realtor,https://www.cian.ru/sale/flat/309146547/,1,6,3,78.8,39990000,Трубная,True,507487
developer,https://www.cian.ru/sale/flat/307544571/,2,21,3,157.8,165216600,Улица 1905 года,True,1047000
real_estate_agent,https://www.cian.ru/sale/flat/289779271/,4,8,3,70.0,66602550,Смоленская,True,951465
realtor,https://www.cian.ru/sale/flat/308479614/,7,9,3,58.0,15800000,Улица Академика Янгеля,True,272414
developer,https://www.cian.ru/sale/flat/300288094/,5,43,3,84.79,37441144,Дмитровская,True,441575
real_estate_agent,https://www.cian.ru/sale/flat/303523712/,6,12,3,65.6,12700000,Филатов Луг,True,193598
developer,https://www.cian.ru/sale/flat/303040443/,5,5,3,183.1,174494300,Арбатская,True,953000
real_estate_agent,https://www.cian.ru/sale/flat/309039247/,12,12,3,148.7,208180000,Маяковская,True,1400000
realtor,https://www.cian.ru/sale/flat/307964340/,6,9,3,58.7,21500000,Крымская,True,366269
developer,https://www.cian.ru/sale/flat/308971079/,10,23,3,83.1,39721800,Бауманская,True,478000
real_estate_agent,https://www.cian.ru/sale/flat/308038194/,8,12,3,65.7,26610000,Раменки,True,405023
developer,https://www.cian.ru/sale/flat/293713709/,2,14,3,142.1,309370000,Полянка,True,2177129
real_estate_agent,https://www.cian.ru/sale/flat/308426679/,45,55,3,79.9,32359500,Аминьевская,True,405000
real_estate_agent,https://www.cian.ru/sale/flat/291636518/,5,7,3,172.26,455522550,Спортивная,True,2644390
developer,https://www.cian.ru/sale/flat/298068847/,4,33,3,74.72,44301488,Белорусская,True,592900
real_estate_agent,https://www.cian.ru/sale/flat/308825551/,2,12,3,106.2,53000000,ЦСКА,True,499058
developer,https://www.cian.ru/sale/flat/308937865/,9,29,3,82.3,34166680,Нагатинский Затон,True,415148
real_estate_agent,https://www.cian.ru/sale/flat/298534721/,2,4,3,140.0,194662364,Трубная,True,1390445
real_estate_agent,https://www.cian.ru/sale/flat/308566297/,7,16,3,170.0,74000000,Ломоносовский проспект,True,435294
developer,https://www.cian.ru/sale/flat/293200742/,7,13,3,50.8,15897200,Ватутинки,True,312937
real_estate_agent,https://www.cian.ru/sale/flat/307091393/,4,35,3,84.3,40500000,Аминьевская,True,480427
real_estate_agent,https://www.cian.ru/sale/flat/307743543/,2,6,3,70.0,67500000,Пушкинская,True,964286
realtor,https://www.cian.ru/sale/flat/308370520/,12,17,3,75.4,23500000,Беляево,True,311671
real_estate_agent,https://www.cian.ru/sale/flat/306173062/,11,13,3,73.0,44800000,Минская,True,613699
real_estate_agent,https://www.cian.ru/sale/flat/308709751/,4,5,3,64.8,37990000,Технопарк,True,586265
real_estate_agent,https://www.cian.ru/sale/flat/309100144/,3,41,3,74.4,41500000,Кутузовская,True,557796
developer,https://www.cian.ru/sale/flat/304953407/,2,19,3,76.8,31306086,ЗИЛ,True,407631
real_estate_agent,https://www.cian.ru/sale/flat/303538615/,2,6,3,133.6,65000000,Крылатское,True,486527
real_estate_agent,https://www.cian.ru/sale/flat/307592956/,4,36,3,120.0,110000000,Минская,True,916667
real_estate_agent,https://www.cian.ru/sale/flat/305597537/,9,14,3,104.0,76500000,Киевская,True,735577
developer,https://www.cian.ru/sale/flat/308812756/,7,25,3,64.8,17674200,Саларьево,True,272750
real_estate_agent,https://www.cian.ru/sale/flat/307716792/,22,22,3,93.5,33000000,Хорошёвская,True,352941
real_estate_agent,https://www.cian.ru/sale/flat/307861416/,4,5,3,157.0,78000000,Улица 1905 года,True,496815
realtor,https://www.cian.ru/sale/flat/309244266/,3,5,3,84.6,57990000,Маяковская,True,685461
real_estate_agent,https://www.cian.ru/sale/flat/305726543/,5,6,3,106.4,93990000,Парк Культуры,True,883365
developer,https://www.cian.ru/sale/flat/309182016/,14,18,3,61.9,16171375,,False,261250
developer,https://www.cian.ru/sale/flat/305487196/,7,27,3,85.57,35090000,Улица Милашенкова,True,410074
realtor,https://www.cian.ru/sale/flat/309239092/,16,67,3,115.4,135000000,Москва-Сити,True,1169844
developer,https://www.cian.ru/sale/flat/308687769/,3,30,3,86.2,20688000,Потапово,True,240000
real_estate_agent,https://www.cian.ru/sale/flat/307673870/,12,18,3,117.5,72000000,Комсомольская,True,612766
developer,https://www.cian.ru/sale/flat/300673134/,12,56,3,71.1,30352914,Минская,True,426905
developer,https://www.cian.ru/sale/flat/307418573/,22,30,3,79.7,31322100,Тушинская,True,393000
real_estate_agent,https://www.cian.ru/sale/flat/309236368/,10,39,3,81.3,41800000,Аминьевская,True,514145
real_estate_agent,https://www.cian.ru/sale/flat/309236370/,5,8,3,100.0,37590000,Шелепиха,True,375900
developer,https://www.cian.ru/sale/flat/306743069/,2,13,3,61.5,14785523,Прокшино,True,240415
real_estate_agent,https://www.cian.ru/sale/flat/304291401/,2,6,3,75.0,67500000,Пушкинская,True,900000
real_estate_agent,https://www.cian.ru/sale/flat/309162490/,7,19,3,85.0,51800000,Панфиловская,True,609412
developer,https://www.cian.ru/sale/flat/306740539/,7,30,3,55.9,14343940,Бунинская аллея,True,256600
real_estate_agent,https://www.cian.ru/sale/flat/309232689/,9,12,3,101.1,78000000,Минская,True,771513
developer,https://www.cian.ru/sale/flat/306741873/,14,15,3,52.8,11943042,Ольховая,True,226194
real_estate_agent,https://www.cian.ru/sale/flat/285996127/,3,10,3,110.4,97500000,Новослободская,True,883152
developer,https://www.cian.ru/sale/flat/300605210/,5,19,3,66.2,14378640,,False,217200
real_estate_agent,https://www.cian.ru/sale/flat/309081119/,11,14,3,73.0,43788700,Минская,True,599845
developer,https://www.cian.ru/sale/flat/309051208/,2,20,3,75.1,14368580,Филатов Луг,True,191326
developer,https://www.cian.ru/sale/flat/305101597/,6,46,3,85.84,34847572,Бутырская,True,405960
real_estate_agent,https://www.cian.ru/sale/flat/295104122/,22,53,3,130.0,100000000,Ломоносовский проспект,True,769231
developer,https://www.cian.ru/sale/flat/308011968/,1,6,3,439.1,1309840000,Кропоткинская,True,2983011
developer,https://www.cian.ru/sale/flat/301934979/,2,17,3,65.6,16355200,Корниловская,True,249317
real_estate_agent,https://www.cian.ru/sale/flat/302590299/,5,41,3,75.8,42200000,Кутузовская,True,556728
developer,https://www.cian.ru/sale/flat/303224339/,15,34,3,68.8,32219040,Воронцовская,True,468300
real_estate_agent,https://www.cian.ru/sale/flat/305062336/,29,53,3,191.5,243075000,Ломоносовский проспект,True,1269321
real_estate_agent,https://www.cian.ru/sale/flat/308295573/,5,5,3,151.0,124500000,Сухаревская,True,824503
developer,https://www.cian.ru/sale/flat/306154952/,12,23,3,139.3,147170000,Улица 1905 года,True,1056497
real_estate_agent,https://www.cian.ru/sale/flat/308831818/,5,24,3,90.0,35900000,Шелепиха,True,398889
developer,https://www.cian.ru/sale/flat/306467635/,47,51,3,81.31,42931680,Шелепиха,True,528000
real_estate_agent,https://www.cian.ru/sale/flat/297725946/,29,53,3,191.5,243075000,Ломоносовский проспект,True,1269321
real_estate_agent,https://www.cian.ru/sale/flat/305432716/,8,8,3,86.0,61500000,Краснопресненская,True,715116
developer,https://www.cian.ru/sale/flat/307999627/,50,59,3,56.3,21534750,Давыдково,True,382500
real_estate_agent,https://www.cian.ru/sale/flat/307294153/,4,9,3,67.0,37000000,Москва-Сити,True,552239
developer,https://www.cian.ru/sale/flat/307999241/,50,59,3,59.8,22592440,Давыдково,True,377800
developer,https://www.cian.ru/sale/flat/296921023/,5,11,3,104.5,54402928,Фили,True,520602
real_estate_agent,https://www.cian.ru/sale/flat/304872239/,6,13,3,133.3,97309000,Смоленская,True,730000
developer,https://www.cian.ru/sale/flat/296921049/,2,13,3,111.6,51080101,Фили,True,457707
real_estate_agent,https://www.cian.ru/sale/flat/286514413/,5,6,3,78.1,72922500,Маяковская,True,933707
developer,https://www.cian.ru/sale/flat/306368105/,15,33,3,59.6,37363240,Павелецкая,True,626900
developer,https://www.cian.ru/sale/flat/301261666/,31,34,3,65.9,32192150,Воронцовская,True,488500
real_estate_agent,https://www.cian.ru/sale/flat/291208091/,5,8,3,129.3,110000000,Третьяковская,True,850735
real_estate_agent,https://www.cian.ru/sale/flat/297731682/,2,12,3,97.4,77000000,Мичуринский проспект,True,790554
developer,https://www.cian.ru/sale/flat/300288124/,31,43,3,85.98,43425919,Дмитровская,True,505070
real_estate_agent,https://www.cian.ru/sale/flat/303266323/,15,30,3,105.9,37890000,Давыдково,True,357790
developer,https://www.cian.ru/sale/flat/307544573/,12,21,3,136.0,178928400,Улица 1905 года,True,1315650
real_estate_agent,https://www.cian.ru/sale/flat/307803950/,10,24,3,100.5,49300000,Трикотажная,True,490547
real_estate_agent,https://www.cian.ru/sale/flat/309176729/,50,51,3,63.0,50000000,Шелепиха,True,793651
real_estate_agent,https://www.cian.ru/sale/flat/296106332/,4,8,3,69.8,66602550,Смоленская,True,954191
real_estate_agent,https://www.cian.ru/sale/flat/291590051/,3,11,3,110.4,99000000,Новослободская,True,896739
real_estate_agent,https://www.cian.ru/sale/flat/299640653/,2,4,3,160.1,115000000,Чеховская,True,718301
real_estate_agent,https://www.cian.ru/sale/flat/308734826/,3,8,3,121.3,206000000,Сретенский бульвар,True,1698269
real_estate_agent,https://www.cian.ru/sale/flat/308564476/,4,7,3,140.0,213906000,Смоленская,True,1527900
real_estate_agent,https://www.cian.ru/sale/flat/302072009/,29,53,3,192.0,243075000,Ломоносовский проспект,True,1266016
real_estate_agent,https://www.cian.ru/sale/flat/309101286/,3,3,3,100.8,250000000,Пушкинская,True,2480159
real_estate_agent,https://www.cian.ru/sale/flat/282559741/,2,6,3,150.0,359751000,Парк Культуры,True,2398340
real_estate_agent,https://www.cian.ru/sale/flat/306081332/,8,37,3,66.3,45900000,Белорусская,True,692308
real_estate_agent,https://www.cian.ru/sale/flat/305051855/,6,7,3,100.0,117900000,Смоленская,True,1179000
real_estate_agent,https://www.cian.ru/sale/flat/308799011/,13,22,3,175.66,170000000,Краснопресненская,True,967779
real_estate_agent,https://www.cian.ru/sale/flat/294650800/,9,57,3,158.0,213906000,Аэропорт,True,1353835
realtor,https://www.cian.ru/sale/flat/307216604/,24,27,3,95.4,33000000,ЗИЛ,True,345912
real_estate_agent,https://www.cian.ru/sale/flat/303902409/,12,12,3,81.2,63900000,Сокол,True,786946
real_estate_agent,https://www.cian.ru/sale/flat/309231216/,5,6,3,151.0,150000000,Пушкинская,True,993377
real_estate_agent,https://www.cian.ru/sale/flat/305913440/,4,9,3,61.6,18990000,Щёлковская,True,308279
real_estate_agent,https://www.cian.ru/sale/flat/309205311/,6,14,3,70.5,24000000,Коломенская,True,340426
real_estate_agent,https://www.cian.ru/sale/flat/307219598/,30,31,3,103.8,52000000,Фили,True,500963
developer,https://www.cian.ru/sale/flat/288136849/,37,85,3,187.5,151441753,Москва-Сити,True,807689
realtor,https://www.cian.ru/sale/flat/308941535/,4,9,3,74.0,19400000,Потапово,True,262162
realtor,https://www.cian.ru/sale/flat/307628849/,16,17,3,74.8,20500000,Бунинская аллея,True,274064
real_estate_agent,https://www.cian.ru/sale/flat/308640018/,2,25,3,66.2,23070000,Аннино,True,348489
developer,https://www.cian.ru/sale/flat/301459890/,7,18,3,84.9,62136917,Ленинский проспект,True,731884
real_estate_agent,https://www.cian.ru/sale/flat/307103864/,5,21,3,119.0,113900000,Улица 1905 года,True,957143
developer,https://www.cian.ru/sale/flat/307771796/,11,18,3,115.6,136470350,Москва-Сити,True,1180539
real_estate_agent,https://www.cian.ru/sale/flat/305436608/,5,21,3,117.0,115000000,Улица 1905 года,True,982906
developer,https://www.cian.ru/sale/flat/302838498/,6,13,3,75.37,41550880,Дубровка,True,551292
real_estate_agent,https://www.cian.ru/sale/flat/309238932/,8,11,3,102.0,145000000,Поклонная,True,1421569
developer,https://www.cian.ru/sale/flat/306603347/,16,36,3,88.0,70149112,Белорусская,True,797149
developer,https://www.cian.ru/sale/flat/308317444/,64,66,3,85.6,84744000,Москва-Сити,True,990000
developer,https://www.cian.ru/sale/flat/301313396/,15,24,3,90.8,49050400,Ботанический сад,True,540203
real_estate_agent,https://www.cian.ru/sale/flat/309201838/,18,18,3,79.9,55000000,Терехово ,True,688360
real_estate_agent,https://www.cian.ru/sale/flat/308308758/,5,17,3,117.0,64350000,Проспект Мира,True,550000
real_estate_agent,https://www.cian.ru/sale/flat/297681232/,2,5,3,88.0,67500000,Третьяковская,True,767045
real_estate_agent,https://www.cian.ru/sale/flat/303019745/,5,6,3,79.2,75000000,Арбатская,True,946970
developer,https://www.cian.ru/sale/flat/302839428/,18,21,3,94.9,77967372,Чкаловская,True,821574
realtor,https://www.cian.ru/sale/flat/303160235/,10,12,3,103.0,80000000,Алексеевская,True,776699
real_estate_agent,https://www.cian.ru/sale/flat/308241393/,3,6,3,103.6,94700609,Маяковская,True,914099
real_estate_agent,https://www.cian.ru/sale/flat/295370167/,2,6,3,110.5,99000000,Пушкинская,True,895928
real_estate_agent,https://www.cian.ru/sale/flat/307254751/,5,21,3,120.0,115000000,Улица 1905 года,True,958333
real_estate_agent,https://www.cian.ru/sale/flat/307549633/,3,13,3,150.0,125000000,Баррикадная,True,833333
real_estate_agent,https://www.cian.ru/sale/flat/308466242/,5,5,3,151.6,125000000,Сухаревская,True,824538
real_estate_agent,https://www.cian.ru/sale/flat/300178007/,3,8,3,110.9,128750000,Ломоносовский проспект,True,1160956
representative_developer,https://www.cian.ru/sale/flat/292484938/,2,7,3,146.6,147000000,Новокузнецкая,True,1002729
real_estate_agent,https://www.cian.ru/sale/flat/293145354/,2,7,3,94.0,153000000,Арбатская,True,1627660
real_estate_agent,https://www.cian.ru/sale/flat/293713571/,7,13,3,187.0,155000000,Баррикадная,True,828877
real_estate_agent,https://www.cian.ru/sale/flat/307123276/,5,9,3,50.9,10950000,Боровское шоссе,True,215128
real_estate_agent,https://www.cian.ru/sale/flat/307888004/,9,9,3,50.0,11600000,Пражская,True,232000
real_estate_agent,https://www.cian.ru/sale/flat/308228976/,7,13,3,61.5,13500000,Прокшино,True,219512
real_estate_agent,https://www.cian.ru/sale/flat/306370383/,9,12,3,61.0,14741000,Юго-Восточная,True,241656
real_estate_agent,https://www.cian.ru/sale/flat/305398669/,4,9,3,60.0,15699000,Генерала Тюленева,True,261650
real_estate_agent,https://www.cian.ru/sale/flat/309170697/,7,19,3,90.55,54200000,Крестьянская застава,True,598564
real_estate_agent,https://www.cian.ru/sale/flat/309179788/,23,41,3,77.0,67500000,Кутузовская,True,876623
real_estate_agent,https://www.cian.ru/sale/flat/307430993/,14,48,3,130.0,72000000,Новаторская,True,553846
realtor,https://www.cian.ru/sale/flat/307540414/,3,5,3,126.3,81000000,Арбатская,True,641330
real_estate_agent,https://www.cian.ru/sale/flat/291956717/,6,12,3,102.0,109000000,Поклонная,True,1068627
real_estate_agent,https://www.cian.ru/sale/flat/294675252/,4,7,3,131.4,115745189,Арбатская,True,880861
real_estate_agent,https://www.cian.ru/sale/flat/307261028/,2,8,3,94.0,129500000,Полянка,True,1377660
developer,https://www.cian.ru/sale/flat/291360068/,60,85,3,156.6,142014915,Москва-Сити,True,906864
real_estate_agent,https://www.cian.ru/sale/flat/294650824/,4,6,3,179.0,261062550,Кропоткинская,True,1458450
real_estate_agent,https://www.cian.ru/sale/flat/272629978/,5,7,3,116.8,357500000,Театральная,True,3060788
real_estate_agent,https://www.cian.ru/sale/flat/304686083/,2,8,3,92.0,64171800,Смоленская,True,697520
real_estate_agent,https://www.cian.ru/sale/flat/296106327/,3,6,3,162.0,315997500,Парк Культуры,True,1950602
real_estate_agent,https://www.cian.ru/sale/flat/298876198/,9,11,3,175.0,508123980,Спортивная,True,2903566
real_estate_agent,https://www.cian.ru/sale/flat/286463729/,2,8,3,202.4,515319000,Парк Культуры,True,2546042
real_estate_agent,https://www.cian.ru/sale/flat/294466643/,8,25,3,80.0,31000000,Технопарк,True,387500
real_estate_agent,https://www.cian.ru/sale/flat/302848105/,4,11,3,98.0,35950000,Алексеевская,True,366837
realtor,https://www.cian.ru/sale/flat/298921738/,2,9,3,73.4,41400000,Фрунзенская,True,564033
real_estate_agent,https://www.cian.ru/sale/flat/299564828/,4,22,3,90.0,44000000,Серп и Молот,True,488889
real_estate_agent,https://www.cian.ru/sale/flat/297841539/,3,7,3,87.0,44000000,ЗИЛ,True,505747
real_estate_agent,https://www.cian.ru/sale/flat/304680323/,22,56,3,113.5,46000000,Аминьевская,True,405286
real_estate_agent,https://www.cian.ru/sale/flat/303280779/,11,20,3,117.1,46500000,Ботанический сад,True,397096
real_estate_agent,https://www.cian.ru/sale/flat/301838739/,20,21,3,79.4,52000000,Чкаловская,True,654912
real_estate_agent,https://www.cian.ru/sale/flat/300005839/,6,8,3,70.0,51990000,Охотный ряд,True,742714
real_estate_agent,https://www.cian.ru/sale/flat/309127784/,16,18,3,76.6,69000000,Давыдково,True,900783
real_estate_agent,https://www.cian.ru/sale/flat/297719006/,2,12,3,97.4,77000000,Мичуринский проспект,True,790554
real_estate_agent,https://www.cian.ru/sale/flat/308894596/,7,7,3,118.0,100000000,Новослободская,True,847458
real_estate_agent,https://www.cian.ru/sale/flat/300006070/,4,12,3,100.0,100000000,Пушкинская,True,1000000
real_estate_agent,https://www.cian.ru/sale/flat/306157703/,5,8,3,130.0,110000000,Третьяковская,True,846154
real_estate_agent,https://www.cian.ru/sale/flat/302177522/,17,18,3,207.0,310000000,Улица 1905 года,True,1497585
real_estate_agent,https://www.cian.ru/sale/flat/305062304/,2,6,3,152.0,456981000,Парк Культуры,True,3006454
real_estate_agent,https://www.cian.ru/sale/flat/308450352/,69,75,3,269.4,515319000,Деловой центр,True,1912840
real_estate_agent,https://www.cian.ru/sale/flat/309237123/,9,12,3,64.0,12400000,Новогиреево,True,193750
real_estate_agent,https://www.cian.ru/sale/flat/308235026/,9,9,3,55.8,15949999,Южная,True,285842
real_estate_agent,https://www.cian.ru/sale/flat/309236378/,14,16,3,65.1,17175000,Генерала Тюленева,True,263825
real_estate_agent,https://www.cian.ru/sale/flat/308907054/,9,17,3,74.7,17600000,Некрасовка,True,235609
real_estate_agent,https://www.cian.ru/sale/flat/298678425/,11,12,3,64.6,17900000,Нагорная,True,277090
real_estate_agent,https://www.cian.ru/sale/flat/308743656/,2,4,3,61.8,21900000,Марьина Роща,True,354369
real_estate_agent,https://www.cian.ru/sale/flat/293036101/,7,21,3,78.7,26520000,Полежаевская,True,336976
real_estate_agent,https://www.cian.ru/sale/flat/308792799/,2,27,3,59.0,27990000,Павелецкая,True,474407
real_estate_agent,https://www.cian.ru/sale/flat/307270160/,7,21,3,67.4,30000000,Славянский бульвар,True,445104
real_estate_agent,https://www.cian.ru/sale/flat/287296776/,6,11,3,79.7,31500000,Москва-Товарная,True,395232
real_estate_agent,https://www.cian.ru/sale/flat/309209488/,17,25,3,90.1,37000000,Технопарк,True,410655
real_estate_agent,https://www.cian.ru/sale/flat/302083789/,10,10,3,99.5,48500000,Аминьевская,True,487437
real_estate_agent,https://www.cian.ru/sale/flat/309127786/,16,18,3,76.6,64000000,Давыдково,True,835509
real_estate_agent,https://www.cian.ru/sale/flat/305195698/,5,7,3,130.0,110000000,Третьяковская,True,846154
real_estate_agent,https://www.cian.ru/sale/flat/306172299/,2,6,3,165.0,399500000,Кропоткинская,True,2421212
real_estate_agent,https://www.cian.ru/sale/flat/309236382/,9,16,3,64.0,11500000,Улица Дмитриевского,True,179688
real_estate_agent,https://www.cian.ru/sale/flat/308392981/,8,9,3,58.3,12990000,Дегунино,True,222813
real_estate_agent,https://www.cian.ru/sale/flat/299560153/,7,17,3,72.0,13800000,Щербинка,True,191667
real_estate_agent,https://www.cian.ru/sale/flat/304008240/,4,9,3,59.1,15000000,Грачёвская,True,253807
real_estate_agent,https://www.cian.ru/sale/flat/306182682/,5,5,3,55.6,15000000,Красный Балтиец,True,269784
